state,county,fips,fips_state,geolocation
Mississippi,panola,28107,Mississippi 28107,"(34.3639, -89.9505)"
Mississippi,pearl river,28109,Mississippi 28109,"(30.7686, -89.5898)"
Mississippi,perry,28111,Mississippi 28111,"(31.172, -88.9923)"
Mississippi,pike,28113,Mississippi 28113,"(31.1749, -90.4042)"
Mississippi,pontotoc,28115,Mississippi 28115,"(34.2254, -89.0374)"
Mississippi,prentiss,28117,Mississippi 28117,"(34.6183, -88.5201)"
Mississippi,quitman,28119,Mississippi 28119,"(34.2514, -90.2891)"
Mississippi,rankin,28121,Mississippi 28121,"(32.2641, -89.9457)"
Mississippi,scott,28123,Mississippi 28123,"(32.4064, -89.5376)"
Mississippi,sharkey,28125,Mississippi 28125,"(32.8797, -90.8132)"
Mississippi,simpson,28127,Mississippi 28127,"(31.9132, -89.9195)"
Mississippi,smith,28129,Mississippi 28129,"(32.0177, -89.5067)"
Mississippi,stone,28131,Mississippi 28131,"(30.79, -89.1177)"
Mississippi,sunflower,28133,Mississippi 28133,"(33.6023, -90.5886)"
Mississippi,tallahatchie,28135,Mississippi 28135,"(33.9505, -90.1732)"
Mississippi,tate,28137,Mississippi 28137,"(34.6503, -89.9448)"
Mississippi,tippah,28139,Mississippi 28139,"(34.7684, -88.9089)"
Mississippi,tishomingo,28141,Mississippi 28141,"(34.7404, -88.2393)"
Mississippi,tunica,28143,Mississippi 28143,"(34.652, -90.3755)"
Mississippi,union,28145,Mississippi 28145,"(34.4905, -89.0038)"
Mississippi,walthall,28147,Mississippi 28147,"(31.1485, -90.1061)"
Mississippi,warren,28149,Mississippi 28149,"(32.3573, -90.8521)"
Mississippi,washington,28151,Mississippi 28151,"(33.2836, -90.9474)"
Mississippi,wayne,28153,Mississippi 28153,"(31.6408, -88.6958)"
Mississippi,webster,28155,Mississippi 28155,"(33.6131, -89.2848)"
Mississippi,wilkinson,28157,Mississippi 28157,"(31.161, -91.3109)"
Mississippi,winston,28159,Mississippi 28159,"(33.0885, -89.0344)"
Mississippi,yalobusha,28161,Mississippi 28161,"(34.0282, -89.7076)"
Mississippi,yazoo,28163,Mississippi 28163,"(32.7804, -90.3965)"
Missouri,adair,29001,Missouri 29001,"(40.1906, -92.6007)"
Missouri,andrew,29003,Missouri 29003,"(39.9834, -94.8021)"
Missouri,atchison,29005,Missouri 29005,"(40.4307, -95.427)"
Missouri,audrain,29007,Missouri 29007,"(39.2158, -91.8416)"
Missouri,barry,29009,Missouri 29009,"(36.7099, -93.8291)"
Missouri,barton,29011,Missouri 29011,"(37.5023, -94.3471)"
Missouri,bates,29013,Missouri 29013,"(38.2573, -94.34)"
Missouri,benton,29015,Missouri 29015,"(38.2948, -93.2879)"
Missouri,bollinger,29017,Missouri 29017,"(37.3222, -90.0259)"
Missouri,boone,29019,Missouri 29019,"(38.9907, -92.3096)"
Missouri,buchanan,29021,Missouri 29021,"(39.6598, -94.8062)"
Missouri,butler,29023,Missouri 29023,"(36.7164, -90.4065)"
Missouri,caldwell,29025,Missouri 29025,"(39.6557, -93.9828)"
Missouri,callaway,29027,Missouri 29027,"(38.8355, -91.926)"
Missouri,camden,29029,Missouri 29029,"(38.0271, -92.766)"
Missouri,cape girardeau,29031,Missouri 29031,"(37.3839, -89.6845)"
Missouri,carroll,29033,Missouri 29033,"(39.4268, -93.5052)"
Missouri,carter,29035,Missouri 29035,"(36.9413, -90.9623)"
Missouri,cass,29037,Missouri 29037,"(38.647, -94.3548)"
Missouri,cedar,29039,Missouri 29039,"(37.7238, -93.8566)"
Missouri,chariton,29041,Missouri 29041,"(39.5145, -92.9626)"
Missouri,christian,29043,Missouri 29043,"(36.9696, -93.1889)"
Missouri,clark,29045,Missouri 29045,"(40.4104, -91.7384)"
Missouri,clay,29047,Missouri 29047,"(39.3105, -94.4208)"
Missouri,clinton,29049,Missouri 29049,"(39.6018, -94.4046)"
Missouri,cole,29051,Missouri 29051,"(38.5055, -92.2816)"
Missouri,cooper,29053,Missouri 29053,"(38.8439, -92.8103)"
Missouri,crawford,29055,Missouri 29055,"(37.9764, -91.304)"
Missouri,dade,29057,Missouri 29057,"(37.432, -93.8502)"
Missouri,dallas,29059,Missouri 29059,"(37.6804, -93.0236)"
Missouri,daviess,29061,Missouri 29061,"(39.9607, -93.9855)"
Missouri,dekalb,29063,Missouri 29063,"(39.8932, -94.4047)"
Missouri,dent,29065,Missouri 29065,"(37.6066, -91.5079)"
Missouri,douglas,29067,Missouri 29067,"(36.9326, -92.4988)"
Missouri,dunklin,29069,Missouri 29069,"(36.2718, -90.0909)"
Missouri,franklin,29071,Missouri 29071,"(38.4112, -91.075)"
Missouri,gasconade,29073,Missouri 29073,"(38.4409, -91.5079)"
Missouri,gentry,29075,Missouri 29075,"(40.2121, -94.4099)"
Missouri,greene,29077,Missouri 29077,"(37.2581, -93.342)"
Missouri,grundy,29079,Missouri 29079,"(40.114, -93.5653)"
Missouri,harrison,29081,Missouri 29081,"(40.3547, -93.9921)"
Missouri,henry,29083,Missouri 29083,"(38.3852, -93.7927)"
Missouri,hickory,29085,Missouri 29085,"(37.9408, -93.3207)"
Missouri,holt,29087,Missouri 29087,"(40.0946, -95.215)"
Missouri,howard,29089,Missouri 29089,"(39.1428, -92.6958)"
Missouri,howell,29091,Missouri 29091,"(36.774, -91.8865)"
Missouri,iron,29093,Missouri 29093,"(37.5552, -90.7735)"
Missouri,jackson,29095,Missouri 29095,"(39.0085, -94.3461)"
Missouri,jasper,29097,Missouri 29097,"(37.2035, -94.3406)"
Missouri,jefferson,29099,Missouri 29099,"(38.261, -90.5378)"
Missouri,johnson,29101,Missouri 29101,"(38.7441, -93.8063)"
Missouri,knox,29103,Missouri 29103,"(40.1282, -92.1481)"
Missouri,laclede,29105,Missouri 29105,"(37.6583, -92.5903)"
Missouri,lafayette,29107,Missouri 29107,"(39.0656, -93.7855)"
Missouri,lawrence,29109,Missouri 29109,"(37.1063, -93.8329)"
Missouri,lewis,29111,Missouri 29111,"(40.0969, -91.7222)"
Missouri,lincoln,29113,Missouri 29113,"(39.0581, -90.9602)"
Missouri,linn,29115,Missouri 29115,"(39.8702, -93.1072)"
Missouri,livingston,29117,Missouri 29117,"(39.7821, -93.5483)"
Missouri,mcdonald,29119,Missouri 29119,"(36.6287, -94.3484)"
Missouri,macon,29121,Missouri 29121,"(39.8308, -92.5646)"
Missouri,madison,29123,Missouri 29123,"(37.4781, -90.345)"
