"","STATE","COUNTY","CTYNAME","STNAME","pop09","pop19","pop29","pop39","pop49","pop59","pop69","pop79","pop89"
"2562","48","077","Clay County","Texas",1014,1268,1020,1079,1189,1524,1710,1070,597
"2563","48","079","Cochran County","Texas",414,418,353,377,302,367,289,195,138
"2564","48","081","Coke County","Texas",409,388,336,344,304,448,484,428,246
"2565","48","083","Coleman County","Texas",862,978,730,749,888,1128,1327,1000,513
"2566","48","085","Collin County","Texas",136036,154975,122231,151027,165590,136951,91121,53597,23202
"2567","48","087","Collingsworth County","Texas",409,391,333,394,283,367,369,228,146
"2568","48","089","Colorado County","Texas",2755,2691,2459,2209,2153,2777,3105,2103,1241
"2569","48","091","Comal County","Texas",18530,19988,17048,19255,19773,21859,21139,12869,5748
"2570","48","093","Comanche County","Texas",1585,1729,1417,1347,1435,1849,1870,1559,844
"2571","48","095","Concho County","Texas",229,320,242,289,315,412,433,307,179
"2572","48","097","Cooke County","Texas",5453,5245,5163,4777,4494,5420,5439,3475,1791
"2573","48","099","Coryell County","Texas",10263,8749,15768,13007,9777,7161,5810,3724,1692
"2574","48","101","Cottle County","Texas",167,191,119,162,137,180,210,147,85
"2575","48","103","Crane County","Texas",745,785,638,624,580,571,446,236,172
"2576","48","105","Crockett County","Texas",468,470,382,446,385,446,441,297,129
"2577","48","107","Crosby County","Texas",761,894,656,664,626,689,685,463,299
"2578","48","109","Culberson County","Texas",261,274,259,257,200,297,273,209,141
"2579","48","111","Dallam County","Texas",1327,1196,968,959,832,817,633,370,185
"2580","48","113","Dallas County","Texas",379806,369220,410724,399506,337377,312195,237187,125889,63612
"2581","48","115","Dawson County","Texas",1834,1792,2003,1825,1402,1323,1216,837,496
"2582","48","117","Deaf Smith County","Texas",3165,3131,2612,2257,2102,1950,1751,955,623
"2583","48","119","Delta County","Texas",702,679,559,601,576,708,737,533,236
"2584","48","121","Denton County","Texas",113230,126517,121445,136449,135277,115881,78262,42980,17166
"2585","48","123","DeWitt County","Texas",2524,2438,2072,2595,2461,2686,2530,1730,1124
"2586","48","125","Dickens County","Texas",208,260,293,251,284,235,299,254,127
"2587","48","127","Dimmit County","Texas",1564,1634,1257,1205,1141,1065,1021,781,456
"2588","48","129","Donley County","Texas",322,520,382,301,323,385,478,370,197
"2589","48","131","Duval County","Texas",1624,1518,1607,1304,1241,1254,1084,989,536
"2590","48","133","Eastland County","Texas",2071,2537,2180,1920,1903,2310,2574,1814,1051
"2591","48","135","Ector County","Texas",29339,25572,26445,25741,19047,16620,12998,6800,3661
"2592","48","137","Edwards County","Texas",243,215,174,176,185,226,320,261,132
"2593","48","139","Ellis County","Texas",25803,27940,22939,25130,24317,23793,19108,10912,4884
"2594","48","141","El Paso County","Texas",124078,125761,138080,113727,99568,91311,75134,44893,26686
"2595","48","143","Erath County","Texas",4851,7097,8596,4763,4240,4618,4282,2709,1542
"2596","48","145","Falls County","Texas",2056,1918,2372,2380,1976,2285,2067,1415,828
"2597","48","147","Fannin County","Texas",3882,4395,4503,4473,4456,4838,4368,3038,1561
"2598","48","149","Fayette County","Texas",2613,2935,2530,2571,2592,3390,4010,2935,1770
"2599","48","151","Fisher County","Texas",454,443,405,402,399,488,577,346,316
"2600","48","153","Floyd County","Texas",773,887,664,670,646,663,645,454,310
"2601","48","155","Foard County","Texas",113,139,107,107,109,186,151,139,104
"2602","48","157","Fort Bend County","Texas",115936,126626,91660,113087,123331,101317,82382,40833,16516
"2603","48","159","Franklin County","Texas",1216,1505,1045,1212,1163,1419,1495,1116,554
"2604","48","161","Freestone County","Texas",2385,2557,1933,2402,2670,2459,2543,1802,966
"2605","48","163","Frio County","Texas",2651,2754,4177,3181,2230,1950,1611,1159,593
"2606","48","165","Gaines County","Texas",4367,4026,2806,2846,2397,2222,1536,796,496
"2607","48","167","Galveston County","Texas",44084,47063,42619,46264,43863,45246,39909,22334,10757
"2608","48","169","Garza County","Texas",532,721,1374,909,906,811,440,315,221
"2609","48","171","Gillespie County","Texas",2823,3045,2484,2474,2573,3364,4316,3661,2248
"2610","48","173","Glasscock County","Texas",188,198,183,203,187,160,151,89,50
"2611","48","175","Goliad County","Texas",829,924,775,819,841,1012,1220,798,440
"2612","48","177","Gonzales County","Texas",2986,3136,2554,2412,2294,2571,2367,1603,914
"2613","48","179","Gray County","Texas",2995,3026,2729,2901,2800,2649,2319,1527,940
"2614","48","181","Grayson County","Texas",17571,18221,16725,16540,15748,17767,17128,10958,5554
"2615","48","183","Gregg County","Texas",17701,17454,17167,16070,14094,14464,13631,8261,5103
"2616","48","185","Grimes County","Texas",3407,3662,3638,3627,3484,3895,3765,2323,1079
"2617","48","187","Guadalupe County","Texas",21818,24061,20398,23739,22890,21221,16804,10707,5209
"2618","48","189","Hale County","Texas",4757,5289,5081,4468,3748,3690,3182,2028,1163
"2619","48","191","Hall County","Texas",310,418,325,279,309,401,398,326,198
"2620","48","193","Hamilton County","Texas",1005,999,859,930,858,1066,1167,941,636
"2621","48","195","Hansford County","Texas",821,973,655,575,627,640,538,333,237
"2622","48","197","Hardeman County","Texas",415,505,422,468,466,475,554,387,241
"2623","48","199","Hardin County","Texas",7579,7711,6741,7411,7047,7418,7096,4398,2201
"2624","48","201","Harris County","Texas",694769,672923,692699,730516,625530,543135,425765,222311,105677
"2625","48","203","Harrison County","Texas",8746,9534,7970,8207,7796,8333,8080,5236,2651
"2626","48","205","Hartley County","Texas",623,631,693,820,956,722,486,413,232
"2627","48","207","Haskell County","Texas",481,600,774,780,598,733,790,572,330
"2628","48","209","Hays County","Texas",28702,33585,43856,33172,28716,24536,21306,11603,4715
"2629","48","211","Hemphill County","Texas",558,713,361,459,505,420,386,264,153
"2630","48","213","Henderson County","Texas",9317,10218,9160,8935,9079,11192,11966,8606,4264
"2631","48","215","Hidalgo County","Texas",155071,153443,129447,109031,105910,83276,63727,43528,25274
"2632","48","217","Hill County","Texas",4463,4959,4034,4264,3913,4828,4829,3530,1829
"2633","48","219","Hockley County","Texas",3184,3695,3222,3022,2474,2645,2440,1465,874
"2634","48","221","Hood County","Texas",6923,7187,6062,6753,6296,8116,9595,7079,3632
"2635","48","223","Hopkins County","Texas",4789,5050,4477,4390,4310,4771,4531,3126,1640
"2636","48","225","Houston County","Texas",2402,2536,2405,2839,2944,3062,3079,2289,1412
"2637","48","227","Howard County","Texas",4555,4505,5427,5429,5013,4990,3582,1906,1257
"2638","48","229","Hudspeth County","Texas",584,530,798,861,621,478,469,365,180
"2639","48","231","Hunt County","Texas",12621,13894,13202,12073,11586,13195,11297,7126,3600
"2640","48","233","Hutchinson County","Texas",2825,3034,2480,2627,2553,2454,2607,1477,881
"2641","48","235","Irion County","Texas",194,182,152,191,172,200,221,157,67
"2642","48","237","Jack County","Texas",1033,1136,1304,1173,1072,1190,968,704,355
"2643","48","239","Jackson County","Texas",2040,2059,1719,1926,1611,1714,1851,1106,734
"2644","48","241","Jasper County","Texas",4510,4673,3996,4008,3880,4792,4744,3301,1625
"2645","48","243","Jeff Davis County","Texas",46,135,169,227,257,371,517,388,164
"2646","48","245","Jefferson County","Texas",34294,32888,35507,35125,29975,30758,27732,15750,9536
"2647","48","247","Jim Hogg County","Texas",830,908,563,637,559,558,502,442,201
"2648","48","249","Jim Wells County","Texas",6034,6177,5279,5216,4596,4522,4246,2817,1595
"2649","48","251","Johnson County","Texas",24221,25726,21899,23807,22171,22475,18621,11608,5289
"2650","48","253","Jones County","Texas",1872,2047,3244,3316,2812,2470,2090,1418,814
"2651","48","255","Karnes County","Texas",1797,1929,2712,2570,1916,1620,1529,895,633
"2652","48","257","Kaufman County","Texas",20455,20972,16382,20360,18145,16416,13021,7192,3211
"2653","48","259","Kendall County","Texas",5336,6831,4634,5374,6338,6489,6133,4133,2163
"2654","48","261","Kenedy County","Texas",43,73,52,51,45,46,40,39,15
"2655","48","263","Kent County","Texas",90,94,59,87,69,99,105,86,73
"2656","48","265","Kerr County","Texas",5421,5909,5711,5304,4905,6594,8013,6835,3908
"2657","48","267","Kimble County","Texas",406,461,408,408,461,544,722,621,306
"2658","48","269","King County","Texas",34,40,26,34,27,37,40,16,18
"2659","48","271","Kinney County","Texas",360,425,471,477,422,373,467,401,271
"2660","48","273","Kleberg County","Texas",4036,4883,7022,3706,2911,2755,2479,1829,1059
"2661","48","275","Knox County","Texas",545,503,397,410,363,434,495,307,210
"2662","48","277","Lamar County","Texas",6616,6294,6208,5674,5612,6553,6002,4513,2387
"2663","48","279","Lamb County","Texas",1914,2000,1482,1528,1378,1560,1461,903,667
"2664","48","281","Lampasas County","Texas",2344,2796,2164,2416,2666,3129,2939,1969,1005
"2665","48","283","La Salle County","Texas",828,861,1928,946,891,735,591,488,252
"2666","48","285","Lavaca County","Texas",2408,2727,2072,2120,2119,2532,2829,1987,1360
"2667","48","287","Lee County","Texas",2008,2179,1884,2097,2014,2464,2408,1435,750
"2668","48","289","Leon County","Texas",2146,2120,1697,1732,1829,2177,2671,2044,988
"2669","48","291","Liberty County","Texas",13222,12841,12179,11747,11087,10859,8964,5155,2165
"2670","48","293","Limestone County","Texas",2885,2874,2932,2839,2654,2924,3136,2125,1068
"2671","48","295","Lipscomb County","Texas",404,490,316,446,326,412,425,236,178
"2672","48","297","Live Oak County","Texas",1347,1324,1487,1701,1371,1580,1594,1137,666
"2673","48","299","Llano County","Texas",1760,1849,1698,1683,1851,2820,4321,3689,2124
"2674","48","301","Loving County","Texas",27,27,26,25,11,20,22,11,0
"2675","48","303","Lubbock County","Texas",40728,47129,62464,41059,32659,31383,28684,16791,9672
"2676","48","305","Lynn County","Texas",864,908,617,806,641,750,653,434,278
"2677","48","307","McCulloch County","Texas",938,1006,902,891,832,1009,1129,824,453
"2678","48","309","McLennan County","Texas",35126,38051,44156,31892,27495,28105,26016,16086,9696
"2679","48","311","McMullen County","Texas",74,87,65,78,82,112,99,81,65
"2680","48","313","Madison County","Texas",1631,1779,2671,2103,1652,1462,1404,1007,575
"2681","48","315","Marion County","Texas",933,1008,883,991,995,1507,1650,1311,576
"2682","48","317","Martin County","Texas",1022,954,698,827,628,677,503,302,160
"2683","48","319","Mason County","Texas",444,496,374,422,423,542,656,606,311
"2684","48","321","Matagorda County","Texas",5299,4965,4525,4531,3840,4660,4598,2733,1492
"2685","48","323","Maverick County","Texas",10339,9893,9321,7145,6735,5784,4804,3020,1681
"2686","48","325","Medina County","Texas",6178,7139,6672,6193,6288,6996,6144,3973,2001
"2687","48","327","Menard County","Texas",200,225,185,177,183,283,359,336,190
"2688","48","329","Midland County","Texas",30177,24375,27122,29908,20062,17983,15016,7188,5001
"2689","48","331","Milam County","Texas",2984,3488,2631,2720,2794,3176,3459,2243,1328
"2690","48","333","Mills County","Texas",437,655,449,399,507,666,769,627,364
"2691","48","335","Mitchell County","Texas",983,1001,1608,1272,1053,943,854,532,299
"2692","48","337","Montague County","Texas",2360,2507,2025,2209,2179,2657,2698,2087,1096
"2693","48","339","Montgomery County","Texas",84566,88617,73200,81973,83077,78861,63968,37238,15891
"2694","48","341","Moore County","Texas",3773,3417,2835,2798,2468,2213,1872,984,580
"2695","48","343","Morris County","Texas",1543,1571,1380,1339,1381,1509,1727,1224,714
"2696","48","345","Motley County","Texas",112,149,118,106,130,127,202,157,99
"2697","48","347","Nacogdoches County","Texas",8407,10547,12560,6999,6253,6879,6946,4338,2275
"2698","48","349","Navarro County","Texas",7297,7255,6002,5717,5707,6287,5927,3929,1992
"2699","48","351","Newton County","Texas",1381,1615,1709,1516,1567,1914,1886,1321,686
"2700","48","353","Nolan County","Texas",2054,2211,1733,1695,1662,1738,1696,1214,711
"2701","48","355","Nueces County","Texas",48199,50201,52148,50220,43661,42399,39120,23594,12752
"2702","48","357","Ochiltree County","Texas",1632,1696,1275,1229,1196,1117,927,543,221
"2703","48","359","Oldham County","Texas",157,377,221,291,286,309,248,155,68
"2704","48","361","Orange County","Texas",11358,11057,10429,10778,9985,10684,9846,6026,3233
"2705","48","363","Palo Pinto County","Texas",3715,3677,3501,3232,3175,3894,3940,2787,1268
"2706","48","365","Panola County","Texas",2788,3232,2663,2722,2672,2893,3187,2014,1023
"2707","48","367","Parker County","Texas",18681,19978,15571,18503,18408,20034,17082,9997,4624
"2708","48","369","Parmer County","Texas",1450,1529,1207,1211,1074,1212,979,585,358
"2709","48","371","Pecos County","Texas",2138,2134,2134,2572,2038,1868,1502,930,507
"2710","48","373","Polk County","Texas",5525,5668,5951,6259,6094,7365,8855,4376,1260
"2711","48","375","Potter County","Texas",18116,16702,16562,17027,14208,13297,11318,6360,3825
"2712","48","377","Presidio County","Texas",1025,931,697,724,701,685,686,731,524
"2713","48","379","Rains County","Texas",1389,1361,1163,1319,1356,1713,2103,1466,644
"2714","48","381","Randall County","Texas",17835,19096,19172,20208,16287,15486,15391,9303,4935
"2715","48","383","Reagan County","Texas",624,595,511,534,512,440,359,172,102
"2716","48","385","Real County","Texas",303,320,326,301,355,458,655,495,239
"2717","48","387","Red River County","Texas",1277,1310,1226,1247,1328,1673,1811,1371,780
"2718","48","389","Reeves County","Texas",2023,1965,2892,2855,2152,1560,1204,818,507
"2719","48","391","Refugio County","Texas",828,878,741,754,711,942,910,765,419
"2720","48","393","Roberts County","Texas",102,123,68,114,85,115,117,95,35
"2721","48","395","Robertson County","Texas",2213,2201,1917,2077,1883,2188,2251,1503,841
"2722","48","397","Rockwall County","Texas",14152,16565,11160,14268,15543,13946,10443,6049,2789
"2723","48","399","Runnels County","Texas",1215,1402,1124,1226,1098,1352,1337,947,563
"2724","48","401","Rusk County","Texas",6364,6974,7225,7207,7160,6841,6395,4105,2135
"2725","48","403","Sabine County","Texas",975,1115,922,927,947,1486,1824,1556,790
"2726","48","405","San Augustine County","Texas",869,887,800,746,812,1190,1305,1007,621
"2727","48","407","San Jacinto County","Texas",3235,3480,3106,2933,3198,3990,4528,3004,1385
"2728","48","409","San Patricio County","Texas",9586,9787,8377,9167,8043,7888,6921,4720,2241
"2729","48","411","San Saba County","Texas",667,679,912,716,535,692,802,652,400
"2730","48","413","Schleicher County","Texas",284,471,276,390,317,345,360,266,84
"2731","48","415","Scurry County","Texas",2283,2305,2325,2234,2037,2010,1740,1046,723
"2732","48","417","Shackelford County","Texas",367,466,313,351,366,450,459,313,180
"2733","48","419","Shelby County","Texas",3553,3649,2954,2843,3008,3104,3037,2021,1105
"2734","48","421","Sherman County","Texas",411,480,366,333,350,422,331,207,122
"2735","48","423","Smith County","Texas",31332,32314,32065,30029,26551,27132,26240,17344,9744
"2736","48","425","Somervell County","Texas",987,1225,1008,1041,1129,1318,1259,744,417
"2737","48","427","Starr County","Texas",12398,10849,10017,7821,7374,6345,4660,3327,1842
"2738","48","429","Stephens County","Texas",1069,1216,1195,1194,1003,1202,1184,827,476
"2739","48","431","Sterling County","Texas",180,221,133,179,162,143,137,73,63
"2740","48","433","Stonewall County","Texas",155,176,117,127,130,176,197,157,115
"2741","48","435","Sutton County","Texas",473,531,396,429,444,513,508,307,175
"2742","48","437","Swisher County","Texas",983,1048,1070,914,809,849,796,545,383
"2743","48","439","Tarrant County","Texas",294472,310455,298160,306899,275574,260439,197217,106947,52352
"2744","48","441","Taylor County","Texas",19707,19649,24847,18506,13582,14318,13240,8854,5331
"2745","48","443","Terrell County","Texas",87,74,56,72,96,85,121,114,71
"2746","48","445","Terry County","Texas",1895,1803,1735,1605,1339,1397,1266,806,491
"2747","48","447","Throckmorton County","Texas",144,168,127,156,143,202,235,196,130
"2748","48","449","Titus County","Texas",5138,5244,4408,3683,3848,3914,3285,2123,1107
"2749","48","451","Tom Green County","Texas",15934,16914,18775,17053,12183,12973,12640,7957,4771
"2750","48","453","Travis County","Texas",152102,151367,209993,239679,183261,145272,112112,54728,25440
"2751","48","455","Trinity County","Texas",1566,1615,1380,1448,1490,1996,2426,1873,857
"2752","48","457","Tyler County","Texas",2221,2359,3048,2583,2376,2684,2935,2273,1193
"2753","48","459","Upshur County","Texas",5209,5625,4685,4887,4795,5635,5572,3564,1781
"2754","48","461","Upton County","Texas",568,570,441,488,422,379,418,229,142
"2755","48","463","Uvalde County","Texas",3942,4111,3843,3105,3009,2810,2641,2028,1252
"2756","48","465","Val Verde County","Texas",8056,7265,7900,6405,5417,4966,3932,3179,1905
"2757","48","467","Van Zandt County","Texas",6779,7528,6082,6190,6769,7686,7582,5258,2716
"2758","48","469","Victoria County","Texas",12781,13010,12465,12351,10125,10506,10285,6653,3908
"2759","48","471","Walker County","Texas",5997,8185,16015,9992,9789,9099,7294,4457,2143
"2760","48","473","Waller County","Texas",7274,9956,10640,6155,5691,6061,5185,2951,1333
"2761","48","475","Ward County","Texas",1947,1824,1612,1736,1273,1305,1156,701,444
"2762","48","477","Washington County","Texas",4162,5355,4085,3738,3739,4363,4850,3354,2236
"2763","48","479","Webb County","Texas",50697,48516,42426,34500,34589,27742,19959,11935,6288
"2764","48","481","Wharton County","Texas",5744,6075,5204,5049,4493,5102,5029,2938,1922
"2765","48","483","Wheeler County","Texas",693,683,555,589,556,609,654,474,243
"2766","48","485","Wichita County","Texas",16925,18506,21858,18077,14027,15060,14201,8186,5390
"2767","48","487","Wilbarger County","Texas",1493,1671,1656,1633,1486,1575,1572,1060,623
"2768","48","489","Willacy County","Texas",2749,3006,3948,3060,2474,2064,1900,1390,767
"2769","48","491","Williamson County","Texas",79771,83209,71048,94776,90549,69297,53229,33841,14831
"2770","48","493","Wilson County","Texas",6323,7155,5606,6354,6533,7288,6264,3703,1844
"2771","48","495","Winkler County","Texas",1249,1328,1064,1027,1042,950,687,437,226
"2772","48","497","Wise County","Texas",9198,9749,8043,8953,8763,9958,8220,4973,2127
"2773","48","499","Wood County","Texas",4492,5227,4869,4275,4490,5947,7408,6006,2825
"2774","48","501","Yoakum County","Texas",1594,1521,1179,1101,894,942,779,476,227
"2775","48","503","Young County","Texas",2246,2426,1891,2104,1964,2306,2476,1615,982
"2776","48","505","Zapata County","Texas",2604,2499,1994,1634,1601,1397,1133,866,451
"2777","48","507","Zavala County","Texas",1844,1921,1948,1349,1359,1141,1120,767,391
"2778","49","001","Beaver County","Utah",1141,1231,766,801,746,672,750,409,194
"2779","49","003","Box Elder County","Utah",9279,9668,7151,7365,6552,5692,5446,3067,1826
"2780","49","005","Cache County","Utah",21423,22901,29097,15017,12939,9687,8829,5422,2974
"2781","49","007","Carbon County","Utah",2721,3176,2493,2517,2323,2130,2671,1616,816
"2782","49","009","Daggett County","Utah",93,137,60,100,110,132,151,117,50
"2783","49","011","Davis County","Utah",60961,61387,48173,52472,45730,34120,28456,16010,8172
"2784","49","013","Duchesne County","Utah",3696,3452,2234,2815,2296,1902,1871,1088,584
"2785","49","015","Emery County","Utah",1383,1708,1058,1164,1166,1090,1270,773,400
"2786","49","017","Garfield County","Utah",577,687,528,597,527,596,752,526,261
"2787","49","019","Grand County","Utah",1168,1114,1096,1375,1181,1204,1428,801,387
"2788","49","021","Iron County","Utah",8392,9538,9982,6532,5735,4852,5196,3250,1362
"2789","49","023","Juab County","Utah",2177,2282,1590,1503,1434,1117,976,663,275
"2790","49","025","Kane County","Utah",980,1068,785,922,796,880,1216,888,351
"2791","49","027","Millard County","Utah",2135,2299,1392,1521,1363,1306,1537,1042,593
"2792","49","029","Morgan County","Utah",2043,2519,1255,1392,1611,1267,1100,656,281
"2793","49","031","Piute County","Utah",140,254,134,114,157,158,236,194,92
"2794","49","033","Rich County","Utah",395,392,260,310,259,249,320,193,105
"2795","49","035","Salt Lake County","Utah",169589,169621,181164,182363,150794,120884,102057,56004,27961
"2796","49","037","San Juan County","Utah",2339,2648,1977,1754,1685,1753,1641,967,544
"2797","49","039","Sanpete County","Utah",3893,5461,4918,3825,3734,3037,3148,1954,969
"2798","49","041","Sevier County","Utah",3231,3614,2454,2623,2636,2237,2416,1574,835
"2799","49","043","Summit County","Utah",4887,6226,4884,5026,5977,6399,5423,2549,774
"2800","49","045","Tooele County","Utah",12247,12957,9203,10746,10036,7221,5590,2892,1367
"2801","49","047","Uintah County","Utah",6297,6326,4344,5323,4315,3309,3192,1757,871
"2802","49","049","Utah County","Utah",116325,119255,133782,80118,69120,46769,36878,22536,11452
"2803","49","051","Wasatch County","Utah",5357,5977,3799,4345,4721,3747,3533,1978,634
"2804","49","053","Washington County","Utah",23852,26116,21661,20906,18738,16788,21578,18205,9712
"2805","49","055","Wayne County","Utah",339,379,256,309,284,335,438,280,91
"2806","49","057","Weber County","Utah",39719,39439,39532,37817,32180,27471,23710,13517,6828
"2807","50","001","Addison County","Vermont",3203,4584,5147,4013,4101,5241,5508,3386,1594
"2808","50","003","Bennington County","Vermont",3378,4247,4095,3547,3725,5291,5464,3635,2088
"2809","50","005","Caledonia County","Vermont",2905,3721,3360,3206,3583,4182,4744,2948,1344
"2810","50","007","Chittenden County","Vermont",15165,21421,30842,21081,18488,20849,18824,10859,6245
"2811","50","009","Essex County","Vermont",566,583,521,566,686,1001,1095,784,361
"2812","50","011","Franklin County","Vermont",5917,5906,5808,6370,6288,7277,6470,3640,1726
"2813","50","013","Grand Isle County","Vermont",698,733,717,830,798,1197,1330,697,235
"2814","50","015","Lamoille County","Vermont",2700,3167,3118,3229,3267,3519,3378,2039,945
"2815","50","017","Orange County","Vermont",2802,3127,3032,3353,3307,4402,4773,2848,1248
"2816","50","019","Orleans County","Vermont",2778,2967,2997,3034,3083,3730,4222,2865,1361
"2817","50","021","Rutland County","Vermont",5406,6560,6699,6276,6307,8833,9272,5929,2909
"2818","50","023","Washington County","Vermont",5653,7124,7034,6879,7198,8332,8353,5168,2668
"2819","50","025","Windham County","Vermont",3910,4442,4516,4697,4618,6285,7234,4381,2139
"2820","50","027","Windsor County","Vermont",5060,5692,5500,6390,6134,8122,9170,5962,3032
"2821","51","001","Accomack County","Virginia",3667,3659,3168,3388,3354,4384,5293,3578,1825
"2822","51","003","Albemarle County","Virginia",11730,15344,14271,13834,12200,13531,13908,9113,5399
"2823","51","005","Alleghany County","Virginia",1382,1644,1598,1385,1694,2228,2199,1818,912
"2824","51","007","Amelia County","Virginia",1454,1540,1402,1465,1483,2057,1902,1234,608
"2825","51","009","Amherst County","Virginia",3322,3569,3611,3453,3724,4762,4420,3130,1614
"2826","51","011","Appomattox County","Virginia",1836,1843,1816,1910,1873,2108,2146,1637,742
"2827","51","013","Arlington County","Virginia",25904,20507,45971,47736,33376,26326,19744,11404,5874
"2828","51","015","Augusta County","Virginia",7040,8548,8535,8802,9193,11287,10615,7597,3941
"2829","51","017","Bath County","Virginia",355,337,414,405,463,671,655,580,267
"2830","51","019","Bedford County","Virginia",7938,9216,8297,7981,9452,12312,12096,8043,3662
"2831","51","021","Bland County","Virginia",478,567,718,741,909,934,895,718,320
"2832","51","023","Botetourt County","Virginia",3058,3881,3182,3495,3986,5384,5174,3607,1652
"2833","51","025","Brunswick County","Virginia",1410,1557,2309,2058,1916,2225,2350,1570,836
"2834","51","027","Buchanan County","Virginia",1865,2133,2219,2311,2708,3190,3208,2289,1081
"2835","51","029","Buckingham County","Virginia",1574,1742,2125,2277,2250,2477,2354,1545,804
"2836","51","031","Campbell County","Virginia",5693,6020,7078,6576,6543,7789,7385,5056,2745
"2837","51","033","Caroline County","Virginia",4033,3546,3611,4173,3851,4218,3780,2422,1091
"2838","51","035","Carroll County","Virginia",2679,3159,2946,2970,3624,4527,4657,3486,1743
"2839","51","036","Charles City County","Virginia",545,598,748,687,708,1266,1223,811,377
"2840","51","037","Charlotte County","Virginia",1328,1401,1276,1152,1304,1754,1755,1239,671
"2841","51","041","Chesterfield County","Virginia",44017,48532,41798,46179,47625,47895,41388,25010,10358
"2842","51","043","Clarke County","Virginia",1351,1821,1421,1456,1680,2493,2225,1444,728
"2843","51","045","Craig County","Virginia",427,576,533,476,624,837,804,572,282
"2844","51","047","Culpeper County","Virginia",7018,7255,5838,6684,6698,7383,6021,3948,1760
"2845","51","049","Cumberland County","Virginia",999,1089,1142,1054,1096,1539,1404,1111,498
"2846","51","051","Dickenson County","Virginia",1480,1579,1478,1645,1814,1953,2073,1559,737
"2847","51","053","Dinwiddie County","Virginia",2991,3387,3411,3443,3505,4541,3838,2313,1115
"2848","51","057","Essex County","Virginia",1064,1166,1232,1155,1193,1672,1741,1161,569
"2849","51","059","Fairfax County","Virginia",145617,148484,142489,162690,162377,157481,121358,71202,35834
"2850","51","061","Fauquier County","Virginia",8656,9492,7708,8453,8836,11069,8902,5495,2611
"2851","51","063","Floyd County","Virginia",1591,1766,1512,1608,1960,2359,2437,1687,829
"2852","51","065","Fluvanna County","Virginia",2789,3149,3031,3487,3406,3840,3674,2658,1236
"2853","51","067","Franklin County","Virginia",5371,6563,5735,5428,6145,8612,8892,6434,2862
"2854","51","069","Frederick County","Virginia",10755,11489,10184,11227,11075,12851,10640,7363,3729
"2855","51","071","Giles County","Virginia",1828,1921,1816,1785,2073,2456,2236,1742,863
"2856","51","073","Gloucester County","Virginia",4000,4170,4052,4544,4273,5887,5470,3348,1604
"2857","51","075","Goochland County","Virginia",1991,2534,2408,2407,2957,3951,3881,2562,1062
"2858","51","077","Grayson County","Virginia",1393,1455,1675,1580,1935,2372,2446,1717,977
"2859","51","079","Greene County","Virginia",2468,2658,2077,2449,2412,2893,2460,1699,703
"2860","51","081","Greensville County","Virginia",1000,1085,1625,1782,1795,1617,1315,791,326
"2861","51","083","Halifax County","Virginia",3570,3940,3720,3351,3641,4636,5131,3816,2106
"2862","51","085","Hanover County","Virginia",11752,14472,11759,12408,13641,16272,14095,8956,4411
"2863","51","087","Henrico County","Virginia",39980,41199,42069,47315,42952,43894,37949,22680,12780
"2864","51","089","Henry County","Virginia",4981,5702,5112,5175,5630,7639,7344,5716,3258
"2865","51","091","Highland County","Virginia",175,140,165,158,195,310,509,369,169
"2866","51","093","Isle of Wight County","Virginia",4058,4378,3861,4416,4409,5848,5205,3289,1645
"2867","51","095","James City County","Virginia",7812,8800,7566,8308,8450,10389,11027,9333,4838
"2868","51","097","King and Queen County","Virginia",672,690,754,711,797,1123,1168,767,343
"2869","51","099","King George County","Virginia",3407,3775,3327,3639,3550,3918,2848,1626,746
"2870","51","101","King William County","Virginia",2075,2186,2022,2270,2079,2576,2096,1286,558
"2871","51","103","Lancaster County","Virginia",857,951,842,838,844,1351,2022,1822,1076
"2872","51","105","Lee County","Virginia",2259,2458,2647,2819,3014,3209,3465,2390,1162
"2873","51","107","Loudoun County","Virginia",60989,63999,41588,62598,69916,55833,31698,17880,9037
"2874","51","109","Louisa County","Virginia",4116,4111,4011,4447,4249,5994,5657,3520,1486
"2875","51","111","Lunenburg County","Virginia",1257,1245,1290,1463,1541,1657,1896,1211,636
"2876","51","113","Madison County","Virginia",1385,1555,1357,1401,1430,1995,2041,1384,713
"2877","51","115","Mathews County","Virginia",715,824,783,727,887,1295,1569,1325,709
"2878","51","117","Mecklenburg County","Virginia",3045,3201,3235,2990,3273,4380,4893,3718,1852
"2879","51","119","Middlesex County","Virginia",893,967,920,932,936,1566,1911,1658,799
"2880","51","121","Montgomery County","Virginia",8383,15061,25554,11648,9974,9956,9245,5641,3073
"2881","51","125","Nelson County","Virginia",1373,1567,1371,1468,1532,2100,2709,2009,801
"2882","51","127","New Kent County","Virginia",2446,2592,2625,3023,2998,3526,3282,2002,597
"2883","51","131","Northampton County","Virginia",1253,1264,1081,1179,1112,1568,2096,1397,760
"2884","51","133","Northumberland County","Virginia",919,1022,931,878,937,1710,2370,2275,1053
"2885","51","135","Nottoway County","Virginia",1610,1625,2079,1981,1868,2120,1926,1293,730
"2886","51","137","Orange County","Virginia",4310,4191,4259,4315,4362,5343,4934,3537,1800
"2887","51","139","Page County","Virginia",2474,2689,2569,2640,2882,3688,3322,2401,1237
"2888","51","141","Patrick County","Virginia",1564,1778,1638,1562,2154,2740,2800,2267,1105
