state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
OK,OK 40063,1617,3191,1640,1550,1134,628
OK,OK 40065,3574,6701,2784,2563,1634,991
OK,OK 40067,794,1590,761,833,592,309
OK,OK 40069,1408,2996,1359,1367,1019,514
OK,OK 40071,5885,11977,5163,5246,3803,2258
OK,OK 40073,2228,4610,1999,1818,1062,695
OK,OK 40075,1184,2295,1185,1223,795,387
OK,OK 40077,1204,2536,1296,1269,977,658
OK,OK 40079,6307,13249,6376,6118,4145,2036
OK,OK 40081,4299,9006,4846,4536,2961,1510
OK,OK 40083,5636,12695,6321,6059,3416,1745
OK,OK 40085,1367,2712,1218,1250,934,459
OK,OK 40087,5238,11212,5264,4684,2888,1340
OK,OK 40089,4622,9045,4091,3907,2797,1437
OK,OK 40091,2025,4200,2706,3073,2382,1216
OK,OK 40093,1083,2145,924,1010,641,454
OK,OK 40095,2055,4273,2245,2248,1754,922
OK,OK 40097,5124,10505,5344,5349,3625,1643
OK,OK 40099,1714,3562,1801,1839,1308,675
OK,OK 40101,9070,18440,8263,8089,5076,2766
OK,OK 40103,1408,2872,1505,1454,973,552
OK,OK 40105,1243,2467,1414,1326,929,493
OK,OK 40107,1486,3000,1578,1411,996,490
OK,OK 40109,115681,222058,91399,83663,48019,25988
OK,OK 40111,4824,10142,4807,4792,3285,1803
OK,OK 40113,5155,11069,6488,6546,4453,2259
OK,OK 40115,4263,8695,3779,3661,2600,1406
OK,OK 40117,2007,4199,2224,2188,1475,706
OK,OK 40119,8442,20829,7146,7103,4598,2682
OK,OK 40121,5257,10622,5498,5452,4000,2215
OK,OK 40123,5189,10505,4431,4075,2783,1691
OK,OK 40125,9173,19139,9200,8304,5490,2720
OK,OK 40127,1299,2657,1547,1525,1179,666
OK,OK 40129,442,949,448,482,340,225
OK,OK 40131,11223,23682,12767,11052,6900,3563
OK,OK 40133,3169,6666,3161,2968,1988,1076
OK,OK 40135,5229,10600,5721,5037,3639,1759
OK,OK 40137,5175,10845,5563,5807,3761,2254
OK,OK 40139,3252,6362,2275,1891,992,553
OK,OK 40141,893,1856,978,927,683,365
OK,OK 40143,91424,179360,76618,70183,41538,22927
OK,OK 40145,10282,21316,10366,9628,6362,2889
OK,OK 40147,6683,13438,6218,6439,4357,2896
OK,OK 40149,1435,2914,1416,1453,850,541
OK,OK 40151,1042,2249,951,928,606,477
OK,OK 40153,2708,5335,2394,2204,1475,858
OR,OR 41001,1768,3457,2089,2649,1954,994
OR,OR 41003,7721,20809,9397,10940,6772,3395
OR,OR 41005,46502,97381,56171,55237,34924,16884
OR,OR 41007,4128,8383,5165,6608,4326,1743
OR,OR 41009,5674,12003,7577,7406,4598,2015
OR,OR 41011,6364,12906,8460,10984,7744,3866
OR,OR 41013,2663,5249,3181,4094,2897,1199
OR,OR 41015,1840,3554,3200,4834,3757,1710
OR,OR 41017,20733,42815,24704,28763,18621,7655
OR,OR 41019,11637,23413,14283,17722,13320,6967
OR,OR 41021,204,399,251,356,209,156
OR,OR 41023,687,1376,892,1275,1018,574
OR,OR 41025,816,1627,916,1203,773,452
OR,OR 41027,2943,6098,3069,2875,1576,899
OR,OR 41029,24777,49830,27071,31690,22563,11292
OR,OR 41031,3218,6247,3091,3297,2379,917
OR,OR 41033,9174,18660,11299,14026,10680,5308
OR,OR 41035,8352,16276,8462,9944,6711,3004
OR,OR 41037,815,1656,1027,1284,933,432
OR,OR 41039,37501,81587,44869,51219,34043,16448
OR,OR 41041,4414,9121,6670,10115,6619,2773
OR,OR 41043,15752,31573,16135,16955,11130,5388
OR,OR 41045,4389,8737,3367,3290,2222,1329
OR,OR 41047,46295,93545,40573,39118,24816,12923
OR,OR 41049,1695,3486,1348,1500,851,409
OR,OR 41051,84157,165977,96288,85951,48504,23203
OR,OR 41053,10141,22139,9575,10089,7308,3598
OR,OR 41055,179,365,225,289,182,133
OR,OR 41057,2675,5568,3471,4930,3270,1359
OR,OR 41059,10543,21474,8988,8572,5471,2928
OR,OR 41061,3172,6737,2823,3622,2445,1585
OR,OR 41063,729,1472,913,1351,932,508
OR,OR 41065,3319,6431,3165,3753,2469,1275
OR,OR 41067,72888,148102,73001,61447,36474,18544
OR,OR 41069,96,208,180,281,211,126
OR,OR 41071,12302,26819,13066,13137,8362,4456
PA,PA 42001,10658,23331,15167,14620,9534,5269
PA,PA 42003,126170,258065,157311,164144,96126,63478
PA,PA 42005,6576,13511,9741,10059,6306,3745
PA,PA 42007,16930,34769,23787,24398,15119,9734
PA,PA 42009,4798,10117,7123,7115,4937,3006
PA,PA 42011,49595,106018,58738,50434,31786,19434
PA,PA 42013,13046,27685,16513,17105,10982,6896
PA,PA 42015,7157,14334,8716,8622,5956,3278
PA,PA 42017,64003,140688,97805,87324,51337,30775
PA,PA 42019,19582,42404,28288,26260,15321,9310
PA,PA 42021,13186,28574,17770,20046,12448,8136
PA,PA 42023,453,876,682,796,554,306
PA,PA 42025,6316,13520,9834,9757,6180,3258
PA,PA 42027,12835,35426,18530,17070,10222,6123
PA,PA 42029,60891,132975,75364,64339,38137,21304
PA,PA 42031,3955,8827,5169,5309,3242,2012
PA,PA 42033,7492,15770,11814,10971,7169,4346
PA,PA 42035,4032,9251,4759,4893,3208,1974
PA,PA 42037,5901,14457,8530,8735,5642,3332
PA,PA 42039,9220,19751,11775,12254,8144,3988
PA,PA 42041,27885,59066,33258,31054,20887,12257
PA,PA 42043,34576,68455,36840,34993,20778,11634
PA,PA 42045,68325,142037,76044,69748,38701,25496
PA,PA 42047,3078,6337,4859,4584,2853,1824
PA,PA 42049,30505,65604,35449,36153,20873,12610
PA,PA 42051,13253,27050,18511,19282,11885,7069
PA,PA 42053,292,925,928,969,823,360
PA,PA 42055,18362,37793,21073,19554,13826,8138
PA,PA 42057,1506,3154,2149,1999,1530,744
PA,PA 42059,3854,8084,4944,5061,3045,1553
PA,PA 42061,4052,9280,6274,6053,4409,2344
PA,PA 42063,8019,19237,10848,11465,7212,4223
PA,PA 42065,4990,10150,6038,6364,3922,2509
PA,PA 42067,2906,6068,3447,3318,2247,1330
PA,PA 42069,23008,48593,28472,27664,18174,11480
PA,PA 42071,70872,142503,68683,64988,42598,27892
PA,PA 42073,9108,18995,11788,12806,7923,5364
PA,PA 42075,17352,35618,18484,17844,12127,7571
PA,PA 42077,44625,92912,48302,42898,27253,16625
PA,PA 42079,33760,70759,44336,41269,27485,17222
PA,PA 42081,12499,26277,15253,15421,9468,5868
PA,PA 42083,4179,9203,5632,5700,3448,2129
PA,PA 42085,10788,24129,15442,15990,10153,6701
PA,PA 42087,5638,11173,6403,6062,4472,2786
PA,PA 42089,16376,38823,27202,23629,13492,6398
PA,PA 42091,94788,197528,116467,103690,63174,41336
PA,PA 42093,2096,4080,2497,2457,1573,1245
PA,PA 42095,30644,69905,42828,39310,25583,16077
PA,PA 42097,9488,19421,12879,12803,8431,5366
PA,PA 42099,5407,10769,6860,6617,3940,1771
PA,PA 42101,201308,386100,183062,163301,92753,55912
PA,PA 42103,4499,10896,9454,8732,6180,2822
PA,PA 42105,1770,3666,2429,2589,1776,1015
PA,PA 42107,14345,30466,20562,19472,12634,7614
PA,PA 42109,4334,10075,5468,5027,3510,2083
PA,PA 42111,6816,14341,10607,11090,7106,4524
PA,PA 42113,329,803,982,1189,804,441
PA,PA 42115,3849,8203,6213,6633,4439,2343
PA,PA 42117,4358,9171,5678,5898,4171,2261
PA,PA 42119,4175,10135,5413,4997,3561,2439
PA,PA 42121,5047,10704,7612,8371,4953,2888
PA,PA 42123,4091,8336,5884,6213,4004,2350
PA,PA 42125,21554,45271,29822,29953,18802,10873
PA,PA 42127,4367,9296,7828,8282,5802,2779
PA,PA 42129,32939,70766,52369,54120,35098,20954
PA,PA 42131,2678,5851,3865,3975,2776,1228
PA,PA 42133,52491,109185,63344,56651,35309,19594
RI,RI 44001,4382,10898,7358,6685,4008,2816
RI,RI 44003,16364,33588,25020,22976,13570,7948
RI,RI 44005,7324,16097,11789,11978,8287,4785
RI,RI 44007,71512,151517,84540,71762,41164,27011
RI,RI 44009,9838,26443,19028,19019,11789,6308
SC,SC 45001,2476,5578,3348,3565,2474,1276
SC,SC 45003,19517,40516,23102,22955,15841,7314
SC,SC 45005,867,1828,1119,1212,842,372
SC,SC 45007,24587,50879,27391,24930,17136,8382
SC,SC 45009,1384,3276,1901,2049,1341,791
SC,SC 45011,2635,5431,2867,2796,1829,821
SC,SC 45013,19250,40343,22401,29947,26859,11179
SC,SC 45015,29600,60170,28783,24607,15256,5856
SC,SC 45017,1439,3008,2181,2295,1574,771
SC,SC 45019,45847,90454,51491,50517,31597,14281
SC,SC 45021,7026,14743,7824,6833,4541,2048
SC,SC 45023,3836,7893,4618,4326,2794,1346
SC,SC 45025,5329,10997,6671,6049,4023,1726
SC,SC 45027,3223,7203,4506,5177,3817,1798
SC,SC 45029,4579,9268,5228,5342,3518,1594
SC,SC 45031,7783,16376,8905,9002,5945,2755
SC,SC 45033,4056,8405,3936,3776,2319,1172
SC,SC 45035,20620,42943,21843,17990,10757,4516
SC,SC 45037,2339,5446,3923,3711,2370,1186
SC,SC 45039,2197,4695,3398,3721,2281,975
SC,SC 45041,17269,35791,17886,16975,10933,5031
SC,SC 45043,5721,12464,8596,11162,8750,3398
SC,SC 45045,65649,132613,67294,59350,38678,18381
SC,SC 45047,8745,18070,9134,8506,5934,3441
SC,SC 45049,2126,4493,2592,2476,1662,768
SC,SC 45051,33128,70045,48991,60715,42525,14919
SC,SC 45053,3364,6539,4047,4545,2808,1036
SC,SC 45055,7945,16787,9186,8872,5694,2597
SC,SC 45057,11817,22861,12429,12320,10561,4196
SC,SC 45059,8016,16526,9346,8855,5570,2940
SC,SC 45061,1714,3735,2242,2356,1435,724
SC,SC 45063,36164,75152,40573,35648,22093,10052
SC,SC 45065,509,1171,1321,1875,1809,583
SC,SC 45067,3709,7579,3994,4440,2929,1255
SC,SC 45069,2792,5719,3574,3306,2291,989
SC,SC 45071,4484,9462,5221,5225,3550,1741
SC,SC 45073,8193,17291,10937,12305,9019,3860
SC,SC 45075,9980,21554,11625,11429,8012,3958
SC,SC 45077,12540,31097,15684,14199,9664,4971
SC,SC 45079,48201,106620,48313,42118,24579,11234
SC,SC 45081,2404,4757,2916,2690,1896,1039
SC,SC 45083,39819,82359,42411,36364,24136,11200
SC,SC 45085,14166,28006,13112,12383,7991,4258
SC,SC 45087,3104,6314,3911,3902,2608,1241
SC,SC 45089,3169,6897,3977,4489,3003,1414
SC,SC 45091,35922,74485,37640,31070,19163,8024
SD,SD 46003,348,743,336,372,227,178
SD,SD 46005,2947,5384,2288,2273,1262,980
SD,SD 46007,642,1226,389,329,150,136
SD,SD 46009,730,1450,870,864,548,491
SD,SD 46011,4142,9985,3180,3183,1781,1120
SD,SD 46013,5086,10241,4739,4640,2737,2058
SD,SD 46015,724,1490,692,754,366,321
SD,SD 46017,443,819,171,155,72,29
SD,SD 46019,1386,2801,1354,1506,974,460
SD,SD 46021,127,252,238,244,155,149
SD,SD 46023,1634,2997,1082,1092,723,528
SD,SD 46025,679,1057,443,566,322,209
SD,SD 46027,1410,3713,1209,1260,711,435
SD,SD 46029,3554,7232,3633,3553,2046,1480
SD,SD 46031,849,1608,474,387,221,100
SD,SD 46033,651,1448,1399,2047,1261,505
SD,SD 46035,2433,5122,2392,2425,1484,1184
SD,SD 46037,639,1309,689,891,561,424
SD,SD 46039,540,1093,587,615,396,270
SD,SD 46041,1386,2416,663,484,256,126
SD,SD 46043,434,837,364,435,288,228
SD,SD 46045,482,955,553,563,329,250
SD,SD 46047,579,1252,953,1324,851,470
SD,SD 46049,353,628,285,316,203,189
SD,SD 46051,871,1734,1036,1071,621,393
SD,SD 46053,519,1077,495,626,430,342
SD,SD 46055,248,479,198,326,195,154
SD,SD 46057,1119,2154,692,676,375,278
SD,SD 46059,378,741,454,476,277,316
SD,SD 46061,539,1134,418,502,211,53
SD,SD 46063,180,338,174,200,87,59
SD,SD 46065,2421,4580,2276,2256,1317,779
SD,SD 46067,1119,1991,863,983,606,607
SD,SD 46069,150,302,159,214,106,132
SD,SD 46071,718,1245,372,327,178,122
SD,SD 46073,257,503,218,326,198,173
SD,SD 46075,111,213,129,158,90,56
SD,SD 46077,663,1241,678,718,475,335
SD,SD 46079,1402,3073,1658,2390,1258,498
SD,SD 46081,2308,5466,3232,4265,2458,1309
SD,SD 46083,9290,18080,6685,6037,3504,1786
SD,SD 46085,652,1200,445,490,276,131
SD,SD 46087,897,1664,672,696,431,304
SD,SD 46089,331,636,263,338,248,266
SD,SD 46091,720,1284,648,733,402,278
SD,SD 46093,3369,6975,3420,3465,1968,958
SD,SD 46095,362,698,270,224,143,67
SD,SD 46097,282,592,337,345,168,142
SD,SD 46099,28454,53292,23209,21329,10306,5997
SD,SD 46101,972,1891,902,867,525,339
SD,SD 46102,2961,5678,1389,993,442,165
SD,SD 46103,14513,28494,14241,16540,8735,4582
SD,SD 46105,332,645,384,483,296,235
SD,SD 46107,226,494,302,323,265,202
SD,SD 46109,1810,3264,1248,1303,849,564
SD,SD 46111,345,630,294,364,170,120
SD,SD 46115,771,1585,879,935,509,421
SD,SD 46117,436,843,418,409,288,141
SD,SD 46119,159,315,203,260,136,95
SD,SD 46121,2442,4568,869,705,310,161
SD,SD 46123,750,1389,736,741,507,390
SD,SD 46125,1091,2218,1059,1149,702,540
SD,SD 46127,2077,4221,2084,2134,1239,663
SD,SD 46129,715,1392,652,775,529,410
SD,SD 46135,2616,5316,3030,3052,1765,1269
SD,SD 46137,327,874,339,249,117,61
TN,TN 47001,8539,17789,10530,10481,6721,3938
TN,TN 47003,6718,13726,6367,5302,3593,1534
TN,TN 47005,1751,3504,2329,2427,1830,880
TN,TN 47007,1128,2451,2416,1977,1357,575
TN,TN 47009,13745,29465,19373,17916,12682,6096
TN,TN 47011,12572,26638,14602,12387,8812,4293
TN,TN 47013,4287,8902,5647,5313,3889,1903
TN,TN 47015,1752,3411,2183,1868,1257,601
TN,TN 47017,3229,6846,3815,3554,2686,1370
TN,TN 47019,5144,11202,8212,8027,5842,2981
TN,TN 47021,4562,9725,6448,5156,2843,1132
TN,TN 47023,1955,4526,2147,1937,1347,740
TN,TN 47025,3253,6909,4366,4459,3047,1338
TN,TN 47027,784,1661,1130,1114,921,454
TN,TN 47029,3816,7924,5305,5311,3716,1552
TN,TN 47031,7320,14841,7653,6657,4507,2346
TN,TN 47033,1738,3638,1940,1710,1236,705
TN,TN 47035,5662,11381,7942,10491,9329,4146
TN,TN 47037,85055,161305,79223,68716,36725,19512
TN,TN 47039,1234,2639,1639,1753,1277,701
TN,TN 47041,2339,4804,2982,2688,1804,791
TN,TN 47043,6601,13479,7461,6636,4056,1934
TN,TN 47045,4690,9658,4983,4285,3180,1504
TN,TN 47047,4085,8384,6447,6434,4182,1900
TN,TN 47049,2033,4169,2652,2773,2046,749
TN,TN 47051,4360,9831,5518,5797,3945,1936
TN,TN 47053,6372,12910,6372,5801,3982,2336
TN,TN 47055,3282,6813,4351,3965,2792,1373
TN,TN 47057,2323,5123,3585,3326,2403,909
TN,TN 47059,6767,14867,9996,9631,7286,3347
TN,TN 47061,1481,3135,1801,1722,1406,616
TN,TN 47063,7992,16365,8818,7461,5658,2910
TN,TN 47065,42122,85187,47426,45274,28793,16056
TN,TN 47067,727,1502,930,1044,646,290
TN,TN 47069,2532,5309,3348,3089,2115,1034
TN,TN 47071,2701,5719,3593,3698,2793,1429
TN,TN 47073,5555,12212,8461,7976,5793,2667
TN,TN 47075,2013,4248,2404,2503,1413,785
TN,TN 47077,3318,6936,3919,3469,2441,1219
TN,TN 47079,3404,7222,4597,4698,3673,1699
TN,TN 47081,2759,5717,3641,3172,2046,959
TN,TN 47083,897,1911,1162,1093,800,376
TN,TN 47085,2132,4354,2618,2541,1766,818
TN,TN 47087,1124,2306,1778,1949,1278,573
TN,TN 47089,5428,11895,8244,7576,5253,2360
TN,TN 47091,1558,3309,2491,2614,1982,917
TN,TN 47093,53324,112314,59091,53126,33915,17259
TN,TN 47095,551,1140,942,813,501,300
TN,TN 47097,2973,6266,3461,2952,1964,832
TN,TN 47099,5985,11967,5909,5169,3678,1820
TN,TN 47101,1389,2915,1579,1736,1187,609
TN,TN 47103,3917,8343,4916,4650,3074,1597
TN,TN 47105,5558,11305,7224,8756,7061,3130
TN,TN 47107,6045,12658,7493,7180,4932,2509
TN,TN 47109,2803,6097,3550,3354,2627,1183
TN,TN 47111,3453,6522,3383,2798,1840,810
TN,TN 47113,12081,25193,12875,12299,7478,3927
TN,TN 47115,3267,6660,4116,4038,2782,1198
TN,TN 47117,4264,8692,4783,4160,2544,1127
TN,TN 47119,12548,24325,12386,12288,6975,3167
TN,TN 47121,1325,2753,1892,1701,1385,453
TN,TN 47123,5123,10671,6604,6668,4816,1951
TN,TN 47125,33240,61177,21540,16412,8780,4027
TN,TN 47127,632,1393,903,943,671,339
TN,TN 47129,2111,4459,3081,2788,1799,853
TN,TN 47131,3526,7129,3952,4040,2885,1463
TN,TN 47133,2419,5192,3031,3040,2159,1004
TN,TN 47135,1009,1946,1024,1086,833,392
TN,TN 47137,407,949,807,816,655,332
TN,TN 47139,1635,3567,2638,2317,1700,822
TN,TN 47141,9098,19660,9583,8844,6223,3098
TN,TN 47143,3921,8311,4443,4282,2903,1368
TN,TN 47145,5102,10977,7982,8142,5661,2873
TN,TN 47147,8956,18489,10241,8465,4945,2229
TN,TN 47149,43777,91411,39644,29616,15670,7126
TN,TN 47151,2789,5805,2979,2595,1817,761
TN,TN 47153,1599,3412,2144,2154,1479,663
TN,TN 47155,10673,21976,14242,13856,9491,3829
TN,TN 47157,130998,255641,115772,103115,56264,28533
TN,TN 47159,2434,4937,2965,2542,1650,684
TN,TN 47161,1491,3134,2049,1949,1329,586
TN,TN 47163,15816,33398,22513,21697,16264,8570
TN,TN 47165,23842,48840,26194,22228,14198,6620
TN,TN 47167,7683,16367,8648,7149,4214,1808
TN,TN 47169,1161,2476,1318,1076,683,282
TN,TN 47171,1694,3671,2596,2653,1872,1059
TN,TN 47173,2213,4675,3078,2713,1764,704
TN,TN 47175,643,1263,817,967,651,248
TN,TN 47177,5051,10511,5453,5005,3421,1669
TN,TN 47179,13012,28461,16904,16089,11210,5513
TN,TN 47181,1409,3087,2413,2089,1479,836
TN,TN 47183,3509,7802,4160,4011,2819,1589
TN,TN 47185,3242,6514,3836,3665,2531,1317
TN,TN 47187,31409,70079,33423,25484,14214,6865
TN,TN 47189,18038,37188,20156,16877,10723,4549
TX,TX 48001,5916,12087,7280,6058,4011,1834
TX,TX 48003,3244,6323,2061,1471,807,432
TX,TX 48005,11905,24237,10851,9611,6440,3561
TX,TX 48007,2252,4588,3227,3929,3368,1533
TX,TX 48009,939,2029,1319,1204,769,390
TX,TX 48011,244,462,215,282,216,117
TX,TX 48013,7648,15278,5986,5280,3462,1690
TX,TX 48015,3787,7839,3865,4158,2794,1233
TX,TX 48017,1128,2367,745,717,426,280
TX,TX 48019,1990,4199,3694,4517,3019,1230
TX,TX 48021,11971,24793,11755,11174,6183,2668
TX,TX 48023,435,872,451,475,352,257
TX,TX 48025,3701,7786,3554,2851,1821,982
TX,TX 48027,58352,110277,37052,30391,18114,8944
TX,TX 48029,279982,565620,225293,182266,107913,56787
TX,TX 48031,1023,2379,1852,2151,1381,594
TX,TX 48033,63,142,104,88,66,58
TX,TX 48035,2049,4299,2453,2881,2208,1146
TX,TX 48037,12077,24090,11483,10568,7076,3847
TX,TX 48039,52736,106958,45852,36686,20205,9479
TX,TX 48041,27083,61743,19860,16759,9260,5004
TX,TX 48043,930,1861,1111,1387,989,517
TX,TX 48045,161,332,213,196,192,110
TX,TX 48047,1158,2137,775,741,584,351
TX,TX 48049,4115,9244,4869,4848,3521,1910
TX,TX 48051,2201,4424,2657,2734,1643,969
TX,TX 48053,5355,11167,6457,7441,4984,2429
TX,TX 48055,5357,11670,5377,4866,2779,1483
TX,TX 48057,2777,5621,2682,2664,1762,947
TX,TX 48059,1609,3335,1917,2007,1269,733
TX,TX 48061,68714,140542,43800,37881,25643,15019
TX,TX 48063,1883,3746,1599,1649,1091,577
TX,TX 48065,696,1514,764,812,557,305
TX,TX 48067,3538,7305,3996,4189,3203,1679
TX,TX 48069,1167,2368,797,871,493,351
TX,TX 48071,6488,13330,5150,4211,2371,981
TX,TX 48073,7273,14930,6318,6150,4286,2146
TX,TX 48075,715,1554,687,710,532,300
TX,TX 48077,1014,2282,1524,1710,1070,597
TX,TX 48079,414,832,367,289,195,138
TX,TX 48081,409,797,448,484,428,246
TX,TX 48083,862,1840,1128,1327,1000,513
TX,TX 48085,136036,291011,136951,91121,53597,23202
TX,TX 48087,409,800,367,369,228,146
TX,TX 48089,2755,5446,2777,3105,2103,1241
TX,TX 48091,18530,38518,21859,21139,12869,5748
TX,TX 48093,1585,3314,1849,1870,1559,844
TX,TX 48095,229,549,412,433,307,179
TX,TX 48097,5453,10698,5420,5439,3475,1791
TX,TX 48099,10263,19012,7161,5810,3724,1692
TX,TX 48101,167,358,180,210,147,85
TX,TX 48103,745,1530,571,446,236,172
TX,TX 48105,468,938,446,441,297,129
TX,TX 48107,761,1655,689,685,463,299
TX,TX 48109,261,535,297,273,209,141
TX,TX 48111,1327,2523,817,633,370,185
TX,TX 48113,379806,749026,312195,237187,125889,63612
TX,TX 48115,1834,3626,1323,1216,837,496
TX,TX 48117,3165,6296,1950,1751,955,623
TX,TX 48119,702,1381,708,737,533,236
TX,TX 48121,113230,239747,115881,78262,42980,17166
TX,TX 48123,2524,4962,2686,2530,1730,1124
TX,TX 48125,208,468,235,299,254,127
TX,TX 48127,1564,3198,1065,1021,781,456
TX,TX 48129,322,842,385,478,370,197
TX,TX 48131,1624,3142,1254,1084,989,536
TX,TX 48133,2071,4608,2310,2574,1814,1051
TX,TX 48135,29339,54911,16620,12998,6800,3661
TX,TX 48137,243,458,226,320,261,132
TX,TX 48139,25803,53743,23793,19108,10912,4884
TX,TX 48141,124078,249839,91311,75134,44893,26686
TX,TX 48143,4851,11948,4618,4282,2709,1542
TX,TX 48145,2056,3974,2285,2067,1415,828
TX,TX 48147,3882,8277,4838,4368,3038,1561
TX,TX 48149,2613,5548,3390,4010,2935,1770
TX,TX 48151,454,897,488,577,346,316
TX,TX 48153,773,1660,663,645,454,310
TX,TX 48155,113,252,186,151,139,104
TX,TX 48157,115936,242562,101317,82382,40833,16516
TX,TX 48159,1216,2721,1419,1495,1116,554
TX,TX 48161,2385,4942,2459,2543,1802,966
TX,TX 48163,2651,5405,1950,1611,1159,593
TX,TX 48165,4367,8393,2222,1536,796,496
TX,TX 48167,44084,91147,45246,39909,22334,10757
TX,TX 48169,532,1253,811,440,315,221
TX,TX 48171,2823,5868,3364,4316,3661,2248
TX,TX 48173,188,386,160,151,89,50
TX,TX 48175,829,1753,1012,1220,798,440
TX,TX 48177,2986,6122,2571,2367,1603,914
TX,TX 48179,2995,6021,2649,2319,1527,940
TX,TX 48181,17571,35792,17767,17128,10958,5554
TX,TX 48183,17701,35155,14464,13631,8261,5103
TX,TX 48185,3407,7069,3895,3765,2323,1079
TX,TX 48187,21818,45879,21221,16804,10707,5209
TX,TX 48189,4757,10046,3690,3182,2028,1163
TX,TX 48191,310,728,401,398,326,198
TX,TX 48193,1005,2004,1066,1167,941,636
TX,TX 48195,821,1794,640,538,333,237
TX,TX 48197,415,920,475,554,387,241
TX,TX 48199,7579,15290,7418,7096,4398,2201
TX,TX 48201,694769,1367692,543135,425765,222311,105677
TX,TX 48203,8746,18280,8333,8080,5236,2651
TX,TX 48205,623,1254,722,486,413,232
TX,TX 48207,481,1081,733,790,572,330
TX,TX 48209,28702,62287,24536,21306,11603,4715
TX,TX 48211,558,1271,420,386,264,153
TX,TX 48213,9317,19535,11192,11966,8606,4264
TX,TX 48215,155071,308514,83276,63727,43528,25274
TX,TX 48217,4463,9422,4828,4829,3530,1829
TX,TX 48219,3184,6879,2645,2440,1465,874
TX,TX 48221,6923,14110,8116,9595,7079,3632
TX,TX 48223,4789,9839,4771,4531,3126,1640
TX,TX 48225,2402,4938,3062,3079,2289,1412
TX,TX 48227,4555,9060,4990,3582,1906,1257
TX,TX 48229,584,1114,478,469,365,180
TX,TX 48231,12621,26515,13195,11297,7126,3600
TX,TX 48233,2825,5859,2454,2607,1477,881
TX,TX 48235,194,376,200,221,157,67
TX,TX 48237,1033,2169,1190,968,704,355
TX,TX 48239,2040,4099,1714,1851,1106,734
TX,TX 48241,4510,9183,4792,4744,3301,1625
TX,TX 48243,46,181,371,517,388,164
TX,TX 48245,34294,67182,30758,27732,15750,9536
TX,TX 48247,830,1738,558,502,442,201
TX,TX 48249,6034,12211,4522,4246,2817,1595
TX,TX 48251,24221,49947,22475,18621,11608,5289
TX,TX 48253,1872,3919,2470,2090,1418,814
TX,TX 48255,1797,3726,1620,1529,895,633
TX,TX 48257,20455,41427,16416,13021,7192,3211
TX,TX 48259,5336,12167,6489,6133,4133,2163
TX,TX 48261,43,116,46,40,39,15
TX,TX 48263,90,184,99,105,86,73
TX,TX 48265,5421,11330,6594,8013,6835,3908
TX,TX 48267,406,867,544,722,621,306
TX,TX 48269,34,74,37,40,16,18
TX,TX 48271,360,785,373,467,401,271
TX,TX 48273,4036,8919,2755,2479,1829,1059
TX,TX 48275,545,1048,434,495,307,210
TX,TX 48277,6616,12910,6553,6002,4513,2387
TX,TX 48279,1914,3914,1560,1461,903,667
TX,TX 48281,2344,5140,3129,2939,1969,1005
TX,TX 48283,828,1689,735,591,488,252
TX,TX 48285,2408,5135,2532,2829,1987,1360
TX,TX 48287,2008,4187,2464,2408,1435,750
TX,TX 48289,2146,4266,2177,2671,2044,988
TX,TX 48291,13222,26063,10859,8964,5155,2165
TX,TX 48293,2885,5759,2924,3136,2125,1068
TX,TX 48295,404,894,412,425,236,178
TX,TX 48297,1347,2671,1580,1594,1137,666
TX,TX 48299,1760,3609,2820,4321,3689,2124
TX,TX 48301,27,54,20,22,11,0
TX,TX 48303,40728,87857,31383,28684,16791,9672
TX,TX 48305,864,1772,750,653,434,278
TX,TX 48307,938,1944,1009,1129,824,453
TX,TX 48309,35126,73177,28105,26016,16086,9696
TX,TX 48311,74,161,112,99,81,65
TX,TX 48313,1631,3410,1462,1404,1007,575
TX,TX 48315,933,1941,1507,1650,1311,576
TX,TX 48317,1022,1976,677,503,302,160
TX,TX 48319,444,940,542,656,606,311
TX,TX 48321,5299,10264,4660,4598,2733,1492
TX,TX 48323,10339,20232,5784,4804,3020,1681
TX,TX 48325,6178,13317,6996,6144,3973,2001
TX,TX 48327,200,425,283,359,336,190
TX,TX 48329,30177,54552,17983,15016,7188,5001
TX,TX 48331,2984,6472,3176,3459,2243,1328
TX,TX 48333,437,1092,666,769,627,364
TX,TX 48335,983,1984,943,854,532,299
TX,TX 48337,2360,4867,2657,2698,2087,1096
TX,TX 48339,84566,173183,78861,63968,37238,15891
TX,TX 48341,3773,7190,2213,1872,984,580
TX,TX 48343,1543,3114,1509,1727,1224,714
TX,TX 48345,112,261,127,202,157,99
TX,TX 48347,8407,18954,6879,6946,4338,2275
TX,TX 48349,7297,14552,6287,5927,3929,1992
TX,TX 48351,1381,2996,1914,1886,1321,686
TX,TX 48353,2054,4265,1738,1696,1214,711
TX,TX 48355,48199,98400,42399,39120,23594,12752
TX,TX 48357,1632,3328,1117,927,543,221
TX,TX 48359,157,534,309,248,155,68
TX,TX 48361,11358,22415,10684,9846,6026,3233
TX,TX 48363,3715,7392,3894,3940,2787,1268
TX,TX 48365,2788,6020,2893,3187,2014,1023
TX,TX 48367,18681,38659,20034,17082,9997,4624
TX,TX 48369,1450,2979,1212,979,585,358
TX,TX 48371,2138,4272,1868,1502,930,507
