state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
Minnesota,Minnesota 27151,1188,2319,1227,1252,847,674
Minnesota,Minnesota 27153,3332,6391,3373,3635,2368,1374
Minnesota,Minnesota 27155,376,743,440,477,320,289
Minnesota,Minnesota 27157,2499,5071,3163,3146,2174,1252
Minnesota,Minnesota 27159,1888,3802,1714,1793,1181,881
Minnesota,Minnesota 27161,2241,4750,2352,2394,1424,905
Minnesota,Minnesota 27163,33010,69580,37837,30871,17744,9428
Minnesota,Minnesota 27165,1506,2923,1348,1450,864,733
Minnesota,Minnesota 27167,758,1546,909,861,506,360
Minnesota,Minnesota 27169,4753,11859,5832,6279,3696,2286
Minnesota,Minnesota 27171,20108,41541,18793,13628,7998,4024
Minnesota,Minnesota 27173,1170,2475,1269,1386,754,681
Mississippi,Mississippi 28001,3378,6691,4106,4412,2490,1473
Mississippi,Mississippi 28003,4369,9130,4855,4408,3326,1596
Mississippi,Mississippi 28005,1329,2731,1762,2032,1304,713
Mississippi,Mississippi 28007,2392,4964,2289,2217,1578,943
Mississippi,Mississippi 28009,905,1941,1248,1039,750,365
Mississippi,Mississippi 28011,4257,8406,3765,3571,2300,984
Mississippi,Mississippi 28013,1684,3628,1948,1888,1193,716
Mississippi,Mississippi 28015,902,2023,1375,1509,1147,549
Mississippi,Mississippi 28017,2340,4683,2159,2020,1305,766
Mississippi,Mississippi 28019,910,1925,1150,1108,812,466
Mississippi,Mississippi 28021,1057,2511,921,1073,570,382
Mississippi,Mississippi 28023,1793,3771,2077,2130,1486,757
Mississippi,Mississippi 28025,2223,4771,2435,2520,1627,886
Mississippi,Mississippi 28027,3424,6681,2669,2629,1520,811
Mississippi,Mississippi 28029,3396,7337,3695,3683,2256,1177
Mississippi,Mississippi 28031,2470,4978,2450,2227,1405,779
Mississippi,Mississippi 28033,23698,51710,24023,18395,11272,4896
Mississippi,Mississippi 28035,9811,20022,8383,7362,4545,2538
Mississippi,Mississippi 28037,856,1928,1030,1102,700,395
Mississippi,Mississippi 28039,3712,7042,3077,2630,1745,665
Mississippi,Mississippi 28041,1348,2893,1669,1420,961,468
Mississippi,Mississippi 28043,2629,5373,2726,2595,1716,817
Mississippi,Mississippi 28045,4844,10437,7016,7049,4516,2079
Mississippi,Mississippi 28047,26994,55128,26375,23935,14541,6651
Mississippi,Mississippi 28049,29667,62721,28279,26395,14484,7819
Mississippi,Mississippi 28051,2249,4892,2099,1942,1174,643
Mississippi,Mississippi 28053,1040,2302,1060,1054,598,352
Mississippi,Mississippi 28055,73,198,193,159,94,75
Mississippi,Mississippi 28057,2679,5949,3085,2649,1946,1031
Mississippi,Mississippi 28059,17065,36420,19577,17384,10780,4860
Mississippi,Mississippi 28061,1979,4000,2121,2256,1523,816
Mississippi,Mississippi 28063,897,1710,928,947,473,318
Mississippi,Mississippi 28065,1251,2422,1444,1604,1195,607
Mississippi,Mississippi 28067,9271,19055,8307,8323,5241,2782
Mississippi,Mississippi 28069,902,2292,1194,1232,844,612
Mississippi,Mississippi 28071,5538,13564,5525,5381,3155,1474
Mississippi,Mississippi 28073,8372,16946,7655,6694,4022,2029
Mississippi,Mississippi 28075,9300,19219,9346,9056,5630,3282
Mississippi,Mississippi 28077,1623,3386,1687,1636,1033,509
Mississippi,Mississippi 28079,2850,6292,2776,2698,1606,936
Mississippi,Mississippi 28081,11521,23267,11098,9378,5794,2988
Mississippi,Mississippi 28083,4291,8704,3181,3112,1742,1023
Mississippi,Mississippi 28085,4224,8721,4385,4283,2648,1361
Mississippi,Mississippi 28087,7668,15297,7408,6990,4148,2256
Mississippi,Mississippi 28089,13710,29056,14236,12249,6249,2913
Mississippi,Mississippi 28091,2953,6105,3151,3074,2025,1238
Mississippi,Mississippi 28093,3920,8285,5000,4832,2892,1317
Mississippi,Mississippi 28095,4054,8677,4744,4535,3096,1724
Mississippi,Mississippi 28097,1180,2376,1371,1336,1013,513
Mississippi,Mississippi 28099,4225,8834,3400,3346,2021,1109
Mississippi,Mississippi 28101,2795,5982,2554,2359,1617,868
Mississippi,Mississippi 28103,1466,2795,1300,1285,749,448
Mississippi,Mississippi 28105,4999,12287,4292,4150,2572,1520
Mississippi,Mississippi 28107,4645,9229,4485,4123,2527,1204
Mississippi,Mississippi 28109,6644,14179,7491,7145,4972,2138
Mississippi,Mississippi 28111,1382,2906,1616,1566,1010,523
Mississippi,Mississippi 28113,5437,11317,4609,4720,3011,1591
Mississippi,Mississippi 28115,4516,9234,4186,3426,2119,1188
Mississippi,Mississippi 28117,3131,6330,3250,2957,2063,1195
Mississippi,Mississippi 28119,833,1713,958,846,544,279
Mississippi,Mississippi 28121,18533,38683,19621,17130,10928,5522
Mississippi,Mississippi 28123,4250,8125,3527,3142,1944,998
Mississippi,Mississippi 28125,558,1170,594,635,346,219
Mississippi,Mississippi 28127,3140,6837,3500,3465,2157,1117
Mississippi,Mississippi 28129,1879,3984,2079,2122,1441,830
Mississippi,Mississippi 28131,2129,4738,2429,2315,1393,581
Mississippi,Mississippi 28133,2868,6200,3122,2704,1453,825
Mississippi,Mississippi 28135,1498,2995,1653,1500,900,535
Mississippi,Mississippi 28137,3327,7574,3736,3376,2246,983
Mississippi,Mississippi 28139,2808,5907,2964,2506,1749,768
Mississippi,Mississippi 28141,2142,4564,2716,2502,1870,948
Mississippi,Mississippi 28143,1593,3036,1078,1044,511,248
Mississippi,Mississippi 28145,3888,7859,3613,3137,2222,1177
Mississippi,Mississippi 28147,1673,3528,1869,1867,1232,738
Mississippi,Mississippi 28149,5742,11748,5950,5985,3419,1665
Mississippi,Mississippi 28151,6269,12294,5648,5832,3101,1479
Mississippi,Mississippi 28153,2708,5365,2619,2452,1622,870
Mississippi,Mississippi 28155,1179,2496,1368,1213,805,392
Mississippi,Mississippi 28157,955,1967,1114,1147,630,369
Mississippi,Mississippi 28159,1990,4438,2273,2472,1577,928
Mississippi,Mississippi 28161,1419,2917,1566,1800,1125,549
Mississippi,Mississippi 28163,3236,6696,3288,2786,1627,955
Missouri,Missouri 29001,2452,6631,2550,2456,1656,1006
Missouri,Missouri 29003,2180,4447,2360,2404,1484,852
Missouri,Missouri 29005,555,1128,715,726,642,350
Missouri,Missouri 29007,3042,6280,3212,3178,2026,1139
Missouri,Missouri 29009,4366,8868,4961,5044,3417,1739
Missouri,Missouri 29011,1387,3002,1538,1623,1096,665
Missouri,Missouri 29013,1934,4074,2237,2166,1326,852
Missouri,Missouri 29015,1767,3681,2867,3722,2890,1305
Missouri,Missouri 29017,1362,2829,1811,1728,1183,574
Missouri,Missouri 29019,20828,45355,18878,17734,9654,5222
Missouri,Missouri 29021,10816,21788,11386,10321,6194,3712
Missouri,Missouri 29023,5410,10799,5487,5313,3573,2094
Missouri,Missouri 29025,1059,2325,1260,1185,782,474
Missouri,Missouri 29027,5015,10772,6147,5572,3263,1637
Missouri,Missouri 29029,4188,8852,6777,8825,6514,2557
Missouri,Missouri 29031,9171,19890,9206,9215,5648,3567
Missouri,Missouri 29033,1037,2138,1150,1143,871,489
Missouri,Missouri 29035,750,1506,835,853,564,274
Missouri,Missouri 29037,13293,27540,14454,12757,8149,4549
Missouri,Missouri 29039,1891,3771,1891,2000,1553,862
Missouri,Missouri 29041,926,1855,974,1111,733,568
Missouri,Missouri 29043,11794,24096,11054,10009,6596,3049
Missouri,Missouri 29045,806,1668,999,952,607,398
Missouri,Missouri 29047,32365,65268,31571,26616,16092,8129
Missouri,Missouri 29049,2413,5186,2910,2669,1585,944
Missouri,Missouri 29051,9081,18919,10093,9253,5764,3128
Missouri,Missouri 29053,2027,4266,2253,2159,1391,857
Missouri,Missouri 29055,2761,5876,3389,3308,2203,1115
Missouri,Missouri 29057,798,1734,1063,1207,760,460
Missouri,Missouri 29059,2155,4327,2354,2439,1532,856
Missouri,Missouri 29061,1091,2290,1018,1120,819,399
Missouri,Missouri 29063,1196,2367,1730,1371,822,613
Missouri,Missouri 29065,1907,3771,2163,2218,1539,920
Missouri,Missouri 29067,1527,3134,1779,2140,1474,777
Missouri,Missouri 29069,4188,8094,3779,3606,2390,1408
Missouri,Missouri 29071,12615,25656,15407,13669,8376,4337
Missouri,Missouri 29073,1593,3327,2110,2205,1457,937
Missouri,Missouri 29075,968,1787,844,820,521,422
Missouri,Missouri 29077,33924,70020,33961,31920,21289,12804
Missouri,Missouri 29079,1370,2627,1237,1240,952,684
Missouri,Missouri 29081,1042,2204,1028,1152,811,575
Missouri,Missouri 29083,2624,5216,3007,3077,2224,1167
Missouri,Missouri 29085,845,1758,1385,1807,1573,677
Missouri,Missouri 29087,480,963,647,668,453,359
Missouri,Missouri 29089,1185,2620,1258,1351,812,516
Missouri,Missouri 29091,5214,10450,5116,5049,3580,2031
Missouri,Missouri 29093,1069,2310,1432,1524,939,554
Missouri,Missouri 29095,91207,179524,88621,79498,45944,26335
Missouri,Missouri 29097,16388,33113,14200,13261,8441,4892
Missouri,Missouri 29099,27222,56269,32787,28387,15664,6775
Missouri,Missouri 29101,6688,14222,5713,5144,3038,1675
Missouri,Missouri 29103,498,1025,528,540,412,237
Missouri,Missouri 29105,4864,9606,4880,4284,2894,1512
Missouri,Missouri 29107,3984,8249,4527,4135,2714,1686
Missouri,Missouri 29109,5212,10633,5075,4466,3091,1929
Missouri,Missouri 29111,1144,2512,1294,1184,836,489
Missouri,Missouri 29113,8291,16265,8224,6757,3503,1703
Missouri,Missouri 29115,1430,3031,1569,1646,1110,661
Missouri,Missouri 29117,1750,3453,1834,1761,1261,906
Missouri,Missouri 29119,3203,6381,3233,2649,1664,753
Missouri,Missouri 29121,1815,3779,1968,2052,1556,906
Missouri,Missouri 29123,1456,3027,1660,1602,1063,580
Missouri,Missouri 29125,875,1919,1348,1216,864,479
Missouri,Missouri 29127,3577,7369,3634,3552,2179,1392
Missouri,Missouri 29129,460,947,472,546,305,251
Missouri,Missouri 29131,3256,6525,3405,3437,2254,1144
Missouri,Missouri 29133,1466,3030,1767,1498,1124,565
Missouri,Missouri 29135,2142,4285,2050,1708,1124,687
Missouri,Missouri 29137,1006,2045,1218,1324,937,518
Missouri,Missouri 29139,1325,2774,1668,1620,1055,678
Missouri,Missouri 29141,2653,5155,2851,3170,2204,1122
Missouri,Missouri 29143,2154,4311,2376,2244,1491,817
Missouri,Missouri 29145,7289,15135,7898,7311,4919,2451
Missouri,Missouri 29147,1862,5322,2261,2167,1412,1021
Missouri,Missouri 29149,1284,2557,1528,1524,1149,623
Missouri,Missouri 29151,1564,3492,1999,1670,1045,631
Missouri,Missouri 29153,861,1899,1279,1681,1237,642
Missouri,Missouri 29155,2261,4402,2070,1977,1211,677
Missouri,Missouri 29157,2273,4807,2700,2480,1494,951
Missouri,Missouri 29159,5752,11481,5381,5044,2980,1986
Missouri,Missouri 29161,5025,11390,5243,4998,3271,1987
Missouri,Missouri 29163,2166,4306,2368,2232,1464,800
Missouri,Missouri 29165,13184,26793,13786,11648,7020,3291
Missouri,Missouri 29167,3880,8516,4046,3700,2659,1455
Missouri,Missouri 29169,6768,15596,4460,3567,2157,1105
Missouri,Missouri 29171,593,1156,611,685,502,326
Missouri,Missouri 29173,1070,2365,1520,1539,1072,452
Missouri,Missouri 29175,2892,5929,3305,2767,1841,1076
Missouri,Missouri 29177,2722,5648,3331,3133,1957,1033
Missouri,Missouri 29179,643,1379,908,943,642,404
Missouri,Missouri 29181,1685,3292,1811,1807,1243,680
Missouri,Missouri 29183,48713,101906,54805,46873,27993,14815
Missouri,Missouri 29185,976,2030,1303,1469,1152,724
Missouri,Missouri 29186,2056,4244,2637,2645,1502,903
Missouri,Missouri 29187,7436,15498,8736,7672,5007,2715
Missouri,Missouri 29189,118207,241625,131785,126677,77843,48652
Missouri,Missouri 29195,2728,5918,2851,2762,1855,1141
Missouri,Missouri 29197,722,1315,575,567,407,252
Missouri,Missouri 29199,808,1530,580,542,383,274
Missouri,Missouri 29201,5046,9950,5015,4680,3133,1746
Missouri,Missouri 29203,924,1907,1195,1225,888,430
Missouri,Missouri 29205,755,1547,782,843,524,355
Missouri,Missouri 29207,3364,6978,3879,3703,2569,1595
Missouri,Missouri 29209,2647,5786,4582,6275,4837,2011
Missouri,Missouri 29211,769,1508,874,796,547,325
Missouri,Missouri 29213,6232,13236,7169,7579,5740,2828
Missouri,Missouri 29215,2874,5916,3489,3405,2389,1454
Missouri,Missouri 29217,2562,5489,2765,2628,1749,1072
Missouri,Missouri 29219,4506,9172,5190,4592,2904,1444
Missouri,Missouri 29221,2908,6085,3595,3215,1930,903
Missouri,Missouri 29223,1423,2842,2007,1958,1476,731
Missouri,Missouri 29225,5810,11570,5106,4386,2839,1451
Missouri,Missouri 29227,218,436,293,327,199,175
Missouri,Missouri 29229,2536,5112,2367,2407,1609,873
Missouri,Missouri 29510,33978,63312,36654,35588,17343,9976
Montana,Montana 30001,874,2032,1095,1404,993,473
Montana,Montana 30003,2480,4830,1516,1400,765,358
Montana,Montana 30005,1101,2145,775,723,455,272
Montana,Montana 30007,668,1339,910,1071,690,295
Montana,Montana 30009,892,2015,1574,2068,1249,640
Montana,Montana 30011,179,292,163,232,119,95
Montana,Montana 30013,10380,19890,9879,10198,6704,4009
Montana,Montana 30015,576,1404,720,853,480,292
Montana,Montana 30017,1310,2644,1544,1603,929,654
Montana,Montana 30019,191,378,195,295,182,165
Montana,Montana 30021,988,2110,1075,1269,663,492
Montana,Montana 30023,632,1481,1396,1597,966,474
Montana,Montana 30025,425,832,321,402,197,133
Montana,Montana 30027,1222,2474,1391,1766,1212,686
Montana,Montana 30029,12213,24446,13376,15777,9322,4127
Montana,Montana 30031,12666,26677,11690,12018,6457,2856
Montana,Montana 30033,150,312,140,196,141,62
Montana,Montana 30035,2482,4697,1602,1403,741,381
Montana,Montana 30037,101,194,116,147,87,56
Montana,Montana 30039,250,550,498,708,498,207
Montana,Montana 30041,2782,5081,1790,1948,1053,611
Montana,Montana 30043,1221,2706,1842,2237,1241,386
Montana,Montana 30045,202,426,315,335,246,133
Montana,Montana 30047,3669,7786,3763,4677,3177,1478
Montana,Montana 30049,8185,16461,9337,10133,5729,2825
Montana,Montana 30051,255,525,306,343,199,172
Montana,Montana 30053,1791,3893,2879,4005,2723,1141
Montana,Montana 30055,176,377,208,286,183,124
Montana,Montana 30057,693,1444,1169,1716,1163,474
Montana,Montana 30059,189,374,211,371,268,129
Montana,Montana 30061,413,871,643,859,581,269
Montana,Montana 30063,12105,26089,13372,14099,8617,3854
Montana,Montana 30065,439,938,655,938,529,249
Montana,Montana 30067,1511,3128,2369,2825,1775,793
Montana,Montana 30069,44,93,88,89,55,38
Montana,Montana 30071,528,1011,589,607,369,253
Montana,Montana 30073,837,1579,775,825,487,347
Montana,Montana 30075,147,316,264,325,188,116
Montana,Montana 30077,558,1115,1061,1010,635,323
Montana,Montana 30079,119,212,117,209,160,88
Montana,Montana 30081,4209,9100,6063,7647,5468,2386
Montana,Montana 30083,1488,2926,1374,1351,736,367
Montana,Montana 30085,2152,3982,1178,1158,496,299
Montana,Montana 30087,1463,2803,1119,1148,624,314
Montana,Montana 30089,1123,2309,1575,2610,1803,754
Montana,Montana 30091,387,746,439,571,272,239
Montana,Montana 30093,3990,7931,4403,4899,2890,1655
Montana,Montana 30095,965,2251,1387,1689,1037,396
Montana,Montana 30097,370,839,492,586,462,266
Montana,Montana 30099,839,1627,799,818,598,439
Montana,Montana 30101,584,1055,642,656,360,258
Montana,Montana 30103,101,157,89,126,87,56
Montana,Montana 30105,898,1830,955,1130,672,528
Montana,Montana 30107,238,509,243,354,250,123
Montana,Montana 30109,112,219,144,158,107,66
Montana,Montana 30111,20469,40965,19748,19842,12136,6865
Nebraska,Nebraska 31001,4049,8433,3796,3952,2532,1521
Nebraska,Nebraska 31003,827,1611,812,940,611,454
Nebraska,Nebraska 31005,58,129,48,54,46,25
Nebraska,Nebraska 31007,115,189,92,137,80,33
Nebraska,Nebraska 31009,51,96,85,76,49,33
Nebraska,Nebraska 31011,660,1297,707,767,481,406
Nebraska,Nebraska 31013,1531,2949,1197,1606,866,517
Nebraska,Nebraska 31015,189,394,241,337,247,181
Nebraska,Nebraska 31017,322,698,361,479,314,250
Nebraska,Nebraska 31019,6517,13492,5287,5282,3071,1912
Nebraska,Nebraska 31021,747,1586,852,965,623,484
Nebraska,Nebraska 31023,978,2044,1103,1127,681,503
Nebraska,Nebraska 31025,3179,6724,3903,3531,2030,1088
Nebraska,Nebraska 31027,1134,2301,1103,1190,734,613
Nebraska,Nebraska 31029,495,1062,470,537,341,264
Nebraska,Nebraska 31031,755,1443,699,826,523,360
Nebraska,Nebraska 31033,1106,2241,1161,1232,730,528
Nebraska,Nebraska 31035,836,1670,829,854,546,336
Nebraska,Nebraska 31037,1750,3431,1203,1098,570,418
Nebraska,Nebraska 31039,1146,2353,1158,1130,795,680
Nebraska,Nebraska 31041,1390,2787,1361,1476,1019,714
Nebraska,Nebraska 31043,3375,6350,2370,1975,1235,680
Nebraska,Nebraska 31045,814,2098,946,1035,669,494
Nebraska,Nebraska 31047,3608,6994,2629,2710,1747,1023
Nebraska,Nebraska 31049,191,411,265,291,179,117
Nebraska,Nebraska 31051,793,1567,708,818,506,280
Nebraska,Nebraska 31053,4855,9845,4618,4406,2936,2119
Nebraska,Nebraska 31055,82740,160606,66578,58626,32500,17489
Nebraska,Nebraska 31057,154,340,219,291,175,135
Nebraska,Nebraska 31059,555,1193,813,817,466,416
Nebraska,Nebraska 31061,326,654,390,510,349,241
Nebraska,Nebraska 31063,263,634,310,401,257,199
Nebraska,Nebraska 31065,530,1146,572,731,515,313
Nebraska,Nebraska 31067,2606,5316,2984,2976,1814,1399
Nebraska,Nebraska 31069,196,386,258,315,229,151
Nebraska,Nebraska 31071,188,398,270,324,228,195
Nebraska,Nebraska 31073,223,469,278,290,203,155
Nebraska,Nebraska 31075,94,167,85,105,60,29
Nebraska,Nebraska 31077,300,583,298,329,221,220
Nebraska,Nebraska 31079,9327,18315,7432,6501,3973,2399
Nebraska,Nebraska 31081,1233,2452,1202,1228,802,541
Nebraska,Nebraska 31083,369,775,471,549,396,254
Nebraska,Nebraska 31085,129,224,105,165,99,86
Nebraska,Nebraska 31087,310,679,348,416,296,214
Nebraska,Nebraska 31089,1413,2735,1322,1478,918,629
Nebraska,Nebraska 31091,78,156,60,114,78,75
Nebraska,Nebraska 31093,824,1664,869,828,619,405
Nebraska,Nebraska 31095,808,1667,894,1117,699,504
Nebraska,Nebraska 31097,505,1044,669,654,397,295
Nebraska,Nebraska 31099,843,1726,820,851,538,350
Nebraska,Nebraska 31101,875,1775,1118,1277,994,548
Nebraska,Nebraska 31103,68,159,104,133,109,100
Nebraska,Nebraska 31105,417,841,494,526,407,279
Nebraska,Nebraska 31107,1078,2205,1040,1247,832,683
Nebraska,Nebraska 31109,39779,84204,34033,33686,19426,10494
Nebraska,Nebraska 31111,4280,8986,4251,4699,2881,1904
Nebraska,Nebraska 31113,90,193,93,117,74,35
Nebraska,Nebraska 31115,76,155,89,120,84,37
Nebraska,Nebraska 31117,30,103,82,85,46,38
Nebraska,Nebraska 31119,5085,9980,4335,4247,2269,1617
Nebraska,Nebraska 31121,925,1905,1106,1048,629,473
Nebraska,Nebraska 31123,538,1150,572,679,402,285
Nebraska,Nebraska 31125,410,850,500,562,250,260
Nebraska,Nebraska 31127,890,1885,823,927,586,381
Nebraska,Nebraska 31129,418,890,510,711,481,328
Nebraska,Nebraska 31131,2077,4178,2141,2099,1292,967
Nebraska,Nebraska 31133,318,612,330,409,303,246
Nebraska,Nebraska 31135,384,774,331,405,262,211
Nebraska,Nebraska 31137,1153,2343,1189,1084,782,627
Nebraska,Nebraska 31139,968,1949,987,913,575,425
Nebraska,Nebraska 31141,4940,9575,4066,4075,2385,1672
Nebraska,Nebraska 31143,573,1295,717,807,478,343
Nebraska,Nebraska 31145,1333,2712,1358,1498,812,721
Nebraska,Nebraska 31147,924,1831,1104,1214,774,614
Nebraska,Nebraska 31149,146,303,158,273,133,98
Nebraska,Nebraska 31151,2024,4308,1720,1459,927,598
Nebraska,Nebraska 31153,27748,55214,22539,17373,9834,5131
Nebraska,Nebraska 31155,2850,5708,3152,2795,1717,1078
Nebraska,Nebraska 31157,4819,9708,4147,4666,2799,1969
Nebraska,Nebraska 31159,2193,4915,2157,2015,1226,834
Nebraska,Nebraska 31161,632,1269,602,843,566,417
Nebraska,Nebraska 31163,325,688,403,494,332,266
Nebraska,Nebraska 31165,99,228,159,219,129,114
Nebraska,Nebraska 31167,766,1569,807,806,432,315
Nebraska,Nebraska 31169,642,1266,647,728,507,406
Nebraska,Nebraska 31171,89,178,77,129,76,45
Nebraska,Nebraska 31173,1465,2831,745,666,334,240
Nebraska,Nebraska 31175,527,1028,529,573,464,322
Nebraska,Nebraska 31177,2596,5469,2978,2746,1679,888
Nebraska,Nebraska 31179,993,2535,1025,1044,592,501
Nebraska,Nebraska 31181,394,818,484,507,325,255
Nebraska,Nebraska 31183,87,158,101,152,89,73
Nebraska,Nebraska 31185,1728,3554,1641,1771,1197,839
Nevada,Nevada 32001,3240,6225,3229,3178,2280,978
Nevada,Nevada 32003,284931,570915,285625,242063,160430,68954
Nevada,Nevada 32005,3774,8657,6937,9404,6907,2993
Nevada,Nevada 32007,7853,15622,6695,5334,2716,1250
Nevada,Nevada 32009,60,133,115,131,152,87
Nevada,Nevada 32011,231,528,319,277,156,57
Nevada,Nevada 32013,2510,4906,2099,1990,1048,472
Nevada,Nevada 32015,825,1569,742,628,413,203
Nevada,Nevada 32017,515,1157,631,736,608,289
Nevada,Nevada 32019,6677,13384,7514,8347,5965,2193
Nevada,Nevada 32021,533,958,593,724,516,290
Nevada,Nevada 32023,4103,8488,6525,8602,6910,2920
Nevada,Nevada 32027,635,1223,998,791,525,226
Nevada,Nevada 32029,208,559,649,919,651,209
Nevada,Nevada 32031,55240,111375,60508,57786,37051,15137
Nevada,Nevada 32033,1064,2126,1260,1168,756,445
Nevada,Nevada 32510,6226,12447,7566,7669,5345,2631
New Hampshire,New Hampshire 33001,5689,12346,9538,10064,6283,3044
New Hampshire,New Hampshire 33003,3822,8274,7700,9757,6383,3000
New Hampshire,New Hampshire 33005,7205,16395,10954,11386,6967,3427
New Hampshire,New Hampshire 33007,2577,5610,4849,5371,3204,1885
New Hampshire,New Hampshire 33009,7479,18402,12209,13367,8500,4468
New Hampshire,New Hampshire 33011,44190,93399,63749,51669,29177,16015
New Hampshire,New Hampshire 33013,14765,32777,22737,21143,12161,6566
New Hampshire,New Hampshire 33015,29939,65101,51192,44190,25573,12380
New Hampshire,New Hampshire 33017,12553,29953,17703,15448,8845,4512
New Hampshire,New Hampshire 33019,4140,8781,6664,6811,4216,2121
New Jersey,New Jersey 34001,29652,62215,38548,35009,21775,11784
New Jersey,New Jersey 34003,102612,217438,137718,112564,69302,45834
New Jersey,New Jersey 34005,47702,101603,67201,55070,33517,19804
New Jersey,New Jersey 34007,62185,125440,68888,58940,35033,20355
New Jersey,New Jersey 34009,8544,17731,13231,15830,11408,5993
New Jersey,New Jersey 34011,19449,38908,19069,16351,10240,5867
New Jersey,New Jersey 34013,105859,208554,106291,81781,46768,28554
New Jersey,New Jersey 34015,32361,70129,42938,36011,20919,10704
New Jersey,New Jersey 34017,84315,149409,77352,59939,34720,20822
New Jersey,New Jersey 34019,11295,26684,22029,18476,10441,5609
New Jersey,New Jersey 34021,42303,91109,50762,41158,24052,15177
New Jersey,New Jersey 34023,96560,202404,112073,93140,54199,32267
New Jersey,New Jersey 34025,64726,144083,99174,82675,48157,28285
New Jersey,New Jersey 34027,51498,114698,78328,59876,37406,23088
New Jersey,New Jersey 34029,84110,158601,76643,78905,62551,38016
New Jersey,New Jersey 34031,66780,132995,66763,54384,32234,18855
New Jersey,New Jersey 34033,7157,14661,9058,8223,5117,3037
New Jersey,New Jersey 34035,34934,78489,52606,39539,22095,14311
New Jersey,New Jersey 34037,13555,30321,24062,20287,11188,5139
New Jersey,New Jersey 34039,71308,143094,78281,60078,34411,21506
New Jersey,New Jersey 34041,10043,22921,17526,14267,8457,5082
New Mexico,New Mexico 35001,76921,162032,84740,81543,50546,26143
New Mexico,New Mexico 35003,192,462,454,844,750,306
New Mexico,New Mexico 35005,8742,18879,7639,7113,4450,2741
New Mexico,New Mexico 35006,3486,6835,3150,3263,1898,1087
New Mexico,New Mexico 35007,1112,2356,1698,2044,1505,770
New Mexico,New Mexico 35009,7499,14227,4909,4354,2725,1679
New Mexico,New Mexico 35011,203,434,224,263,220,140
New Mexico,New Mexico 35013,28576,61144,22889,22608,16010,8554
New Mexico,New Mexico 35015,8719,16947,6815,6252,3596,2150
New Mexico,New Mexico 35017,2811,5928,3169,4495,3547,1801
New Mexico,New Mexico 35019,436,992,498,544,351,264
New Mexico,New Mexico 35021,45,75,87,137,93,78
New Mexico,New Mexico 35023,516,1043,629,558,422,234
New Mexico,New Mexico 35025,11635,23246,7746,6252,3436,1945
New Mexico,New Mexico 35027,1908,3946,2654,3486,2755,1238
New Mexico,New Mexico 35028,2145,4667,2798,2441,1480,875
New Mexico,New Mexico 35029,3505,6780,2618,2659,2445,1285
New Mexico,New Mexico 35031,10679,22195,8303,7207,3889,2127
New Mexico,New Mexico 35033,426,892,634,795,596,309
New Mexico,New Mexico 35035,8798,17004,7726,7741,5168,3014
New Mexico,New Mexico 35037,940,1943,1089,1287,1013,462
New Mexico,New Mexico 35039,4931,9949,5036,5381,3464,1833
New Mexico,New Mexico 35041,2523,5392,1796,1826,1165,707
New Mexico,New Mexico 35043,17179,37070,18838,19410,12489,5156
New Mexico,New Mexico 35045,16819,35413,14690,14451,8265,4606
New Mexico,New Mexico 35047,2536,5672,3765,4107,2856,1329
New Mexico,New Mexico 35049,13260,29484,20667,24902,18037,7139
New Mexico,New Mexico 35051,974,1852,1345,2010,1854,1061
New Mexico,New Mexico 35053,1989,4355,2072,2252,1526,735
New Mexico,New Mexico 35055,2923,6338,4502,5664,4102,1898
New Mexico,New Mexico 35057,1609,3505,2066,2370,1485,671
New Mexico,New Mexico 35059,414,828,449,540,390,251
New Mexico,New Mexico 35061,9314,19827,10109,9781,6379,2922
New York,New York 36001,30788,68022,39367,36696,22754,13515
New York,New York 36003,4929,11895,5871,6331,3944,2140
New York,New York 36005,199926,386338,176008,134066,80136,50004
New York,New York 36007,20111,44888,25104,24427,15342,10646
New York,New York 36009,8778,18780,10660,10857,6444,3583
New York,New York 36011,7868,16595,11308,10769,6565,3772
New York,New York 36013,13856,29766,17446,18140,11064,6824
New York,New York 36015,9549,19638,11536,11276,6795,4271
New York,New York 36017,5203,10680,6960,6926,4482,2274
New York,New York 36019,7945,17415,11328,10276,6154,3462
New York,New York 36021,5144,11156,9400,9466,6507,3508
New York,New York 36023,4818,11947,6071,5555,3481,1982
New York,New York 36025,3655,8841,6427,7257,5029,2707
New York,New York 36027,28200,64786,45288,37894,22790,13869
New York,New York 36029,101291,209453,125804,119569,71172,44112
New York,New York 36031,3041,6573,5658,6070,3877,2160
New York,New York 36033,5062,10917,6994,6332,3849,2015
New York,New York 36035,5672,11805,7953,7363,4677,2669
New York,New York 36037,6141,12935,8550,7829,4631,2964
New York,New York 36039,4063,8796,7257,7058,4941,2455
New York,New York 36041,288,662,705,1011,620,271
New York,New York 36043,6500,14134,8809,8796,5624,3245
New York,New York 36045,16005,28847,12056,10843,6999,3657
New York,New York 36047,347270,629964,290875,255923,153927,96793
New York,New York 36049,3331,6550,3788,3699,2051,1268
New York,New York 36051,5685,14165,9022,8409,5015,2760
New York,New York 36053,7040,16902,10464,9942,5834,3150
New York,New York 36055,82832,175546,100584,91512,56652,34092
New York,New York 36057,6170,12322,6578,6416,3926,2430
New York,New York 36059,154265,323627,198253,169297,102230,68212
New York,New York 36061,140872,266644,191837,169060,120334,75601
